marker_id,coef_roll,coef_pitch,coef_yaw,intercept,R2
2,0.20788509298618607,-9.258765732551302,-8.62067271908473,-1517.373953294173,0.8456066434788494
4,-0.9383517294857532,0.012692145294836699,0.3274991414154358,89.1201365545106,0.9946129566599483
8,-1.1357921287286554,-0.30439366412837016,-0.5049802479512068,164.0865895028873,0.9855058874951569
9,-0.37861977334337654,0.43996675943788893,-1.750285757755708,95.71734537982756,0.995169742738161
10,-0.504231877773968,0.2598250337059008,0.9869104772337355,42.76391170160246,0.6163241412210583
