frame,tx,ty,tz,pitch,yaw,roll
97,101.53133834093056,-62.8906765056526,222.62555472960315,-122.0168349813364,-2.0974112944567627,26.412213328331084
98,106.07005180434292,-61.30690039758383,223.68947069167865,-121.50766106776166,-2.347587061793319,27.46937375873418
99,105.7662344072019,-60.12597564007527,222.1239954493562,-122.36097191037082,-2.1376899086266965,27.833449219484734
100,107.89186030684266,-59.86393166500449,223.08916638362365,-121.67058470471538,-2.493849464888557,28.102248200698543
101,110.42268453477112,-57.7677219347496,222.17505655109272,-121.95385688123804,-2.0730754283600925,29.28292320121487
102,111.12884596478919,-57.56246582830662,222.39926292176983,-121.76130997447422,-2.501477503911982,29.44774212300991
103,112.95246466776845,-56.48537767908148,222.57797343511484,-122.05532391144177,-2.0759254974258137,29.980462199006283
104,114.93814181053618,-54.905109091784695,221.89228341309993,-122.08570429782748,-1.8841061585689947,30.85141149038677
105,116.7567644646146,-54.82874630513229,223.07851718438027,-121.44747179310171,-2.3960084809770925,30.832833936360238
106,117.1716578684248,-53.371164849816964,221.57544696677795,-121.95866751383353,-1.7663671161705565,31.77787616827687
107,117.47538291633757,-53.11635216184875,221.32477163956347,-121.67952041970982,-1.973016086940331,31.725238679857945
108,119.28769024416914,-52.098568668844536,221.5311337259927,-121.81574147787667,-1.8668269815607914,32.34073702441838
109,120.05140122427737,-52.005542278889166,222.10195478417222,-121.70226561419997,-1.8098570012985848,32.482148106101874
110,120.74221334868336,-51.19513961385734,221.57590661063048,-121.65376691276921,-2.248510012763001,32.749372911281775
111,121.49245811180666,-50.506430150096115,221.41783630078683,-121.81827461991598,-2.134393041901468,33.200918720277684
112,123.54199550038553,-49.69829871817202,222.20123579715602,-121.60966245644812,-2.640870497306631,33.558760016529625
113,124.70041120950545,-48.67279090303453,222.01841599201364,-121.73396813616486,-2.7279501190226236,33.97390898600855
114,125.67124051836284,-47.54858710600972,221.7858656735727,-122.09768182153265,-2.2726222875543542,34.56602973429023
115,127.2345933879774,-46.437310750146736,221.7999941558894,-122.07926095852213,-2.2601034572600645,34.90345468348707
116,128.7968079924894,-45.819614324103604,222.19332495138153,-121.69226466752264,-2.448047849464686,35.46955844494136
117,129.5822560524306,-45.20375753570566,222.22677214083387,-121.82312246412052,-2.198817212548197,35.68752657306611
118,130.00198445496406,-44.818430886889324,222.09016292008855,-121.7150624282565,-2.601388384289714,35.784119525844964
119,130.74615072116308,-43.99062480636599,221.78616163434455,-121.81715378199068,-2.5454087095110483,36.16997097204236
120,132.50532357051785,-42.57951334163903,221.68392167890968,-121.78200947442929,-2.4453376719725903,36.75557542096296
121,132.99485048706418,-41.995032971278484,221.55199092585593,-122.05271511262875,-2.0665162914630515,37.1472006385628
122,135.01628867428226,-41.02656984693493,222.1437447163445,-121.70679647666387,-2.3750252685058952,37.590532219413305
123,137.33581570898866,-39.84779933071011,222.67493432088844,-121.34328731918846,-2.273237071303669,38.193671479042585
124,137.89774183829275,-38.69514062515134,221.86216187595176,-121.44549444139064,-2.491987138694278,38.65268677598891
125,138.51921041793338,-37.87426336849649,221.66522626755037,-121.72523115353943,-2.07414138794276,39.01848609833529
126,139.35301546973542,-37.10476477589602,221.4382076230121,-121.51462071186111,-2.3794986361431127,39.11195600230746
127,141.38782324738952,-35.29907125816258,221.334009725236,-121.69592115681469,-2.0994110178155587,40.047351229372154
128,141.68031902761157,-34.877830647115076,221.13863140068418,-121.67688879918508,-2.1684876319564186,40.24475871927296
129,143.8910404172169,-33.73075084818466,221.8773764654681,-121.27646928020681,-2.6585274680834616,40.5859822976671
130,145.4758914105495,-31.349859842668852,221.06304368424205,-121.70678346421022,-2.5134721299281226,41.55131804425262
131,150.373364427851,-29.145611122171736,223.10703159859062,-120.62619728489244,-2.8600313468269145,42.40650746869844
132,151.32185284628744,-28.573153364915946,223.36268480178714,-120.44837996299131,-2.9569618960900397,42.647114952979926
133,152.50955774571668,-24.501016962729196,220.81615593821803,-121.56199239413432,-2.156349049141597,44.47326357026264
134,153.07519670802625,-24.16131527923284,220.9796811712111,-121.43653383036454,-1.8865203545944806,44.68380108229016
135,153.2774531021262,-24.104210626718643,221.32763000672588,-121.51137155652526,-2.1044960459115267,44.457426636848545
136,157.3422971140335,-21.430336255494424,223.0583941375997,-121.16141900332858,-2.5534656891605607,45.459849335613114
137,158.62344961768346,-19.11580402339012,222.67323646821444,-121.80213248636713,-1.9890928164648525,46.641918463906755
138,160.58246823014574,-17.29364007094909,223.22727355736916,-121.88170836445954,-2.3088460164896607,47.247283131167706
139,160.62037940957592,-16.502213910195668,222.59413262469275,-122.01719562112937,-2.121652983646457,47.56807295104281
140,161.59117969723073,-15.848365148231665,223.12904162147623,-122.04707398156869,-2.1556691530422802,48.028835297342454
141,163.06308335854885,-14.199045326059236,223.3634668258787,-122.09505554827344,-2.225029004764287,48.48670927785497
142,163.58804674354826,-13.227260681234212,223.2385580439051,-122.21925769228713,-1.9873926897082757,49.01082880862903
143,164.5321290533306,-11.747772825008893,223.1608618917748,-122.55460869104083,-2.0158821519961885,49.44958065793683
144,165.9594682750786,-10.749025950771909,223.80544547928565,-122.47398944779938,-1.7487173572977237,49.91658556834907
145,165.43716351940844,-11.357486494425288,223.6882268181873,-122.22121329557395,-1.7055118631812156,49.53396741506617
146,164.9806469606014,-11.886801461676592,223.7770700744786,-122.31524509753162,-1.6935889979142087,49.63286260482844
147,165.09670962442937,-12.26872303159126,224.24008069510853,-122.18475028321367,-1.7650563989131587,49.3532911211125
148,164.48283979687181,-12.321597423463269,223.60571609124221,-122.29119576246185,-1.7284432169258994,49.28657827214445
149,164.76206475189866,-12.176142508764054,223.65649936243832,-122.212955931882,-1.6241885543407921,49.29817746154874
150,164.87877222431317,-12.167067585812951,223.9411251411258,-122.31469882198418,-1.71231741740056,49.379647020100535
151,164.11412347313646,-12.26536402696256,223.180584893815,-122.39267091513241,-1.6324459922007633,49.32462362542422
152,164.59537936184032,-12.620180479421247,223.91644631227538,-121.95589565412112,-1.7135526256879168,49.19164291288394
153,164.21745680323838,-12.601536723621436,223.7680492423561,-122.28087273184958,-1.5849318116466242,49.13323546185151
154,164.03681268258842,-12.474985375168279,223.47690985590825,-122.33078980569437,-1.7977987448719956,49.25409413466529
155,164.47627269459014,-11.778123276526179,223.27819316690878,-122.33329705750621,-1.606488527943309,49.36409893617132
156,164.6802526005838,-11.695381225900014,223.3754828506466,-122.32824098800457,-1.4434945984071577,49.62819313874781
157,165.08422685917145,-11.177285840416522,223.28034100202098,-122.27539749102225,-1.565403578039105,49.742084877715854
158,165.25700141515813,-11.068483993647733,223.39700355438603,-122.24677534154671,-1.7666803579839478,49.690659782107886
159,168.47466198291428,-9.839061613918023,225.64279547041767,-121.58486144893276,-2.3630321366505176,49.95252784787498
160,168.0443018167203,-7.582443757995478,223.69530336229468,-122.34233242810463,-1.757549231180815,51.09958662266287
161,169.98976640116294,-5.032141522055892,224.14218080785804,-122.90180684215335,-1.6630200234966923,51.92889705811695
162,172.53764938667288,-2.600709721944389,225.02934789508086,-122.76206210153441,-2.058402500413694,52.79997315419832
163,173.7544988056475,-1.1498526506124531,225.20602734830416,-122.592157114093,-1.9111369379215748,53.4636678016344
164,174.64207232599108,0.3338914309730828,225.10989904972837,-122.65573107427409,-1.9905827102226796,53.848112877589585
165,176.4509683848255,0.852832191125523,226.58718123235357,-122.2698427499155,-2.3960731440670706,53.83041596794419
166,177.10114242017568,4.038928161903883,225.35389473688807,-123.07526743878535,-1.8960432362871296,55.24654653744299
167,178.00680834422215,5.388126628106177,225.29365420871147,-122.97599462634561,-1.915267603008535,55.471258608314194
168,177.54335222849812,6.164054298722367,224.22110617562802,-123.13731743863482,-2.0751736815091757,55.77957130622575
169,178.90139758264306,7.173037919926671,224.92840907419657,-122.90590457735556,-2.080910373928585,56.02621867901882
170,181.02993102420479,10.037138312717415,225.33146782877046,-122.99713092898581,-1.8912581857073374,57.0958223242683
171,181.005764687225,10.450169598833671,225.12502986764474,-123.09989773051252,-2.010815211454408,57.32409409218663
172,182.57351441275978,13.312218071014824,224.95814306200404,-123.16645897053559,-1.7079148303751364,58.34956146927023
173,185.300679037561,14.689080423002572,226.9770779007119,-122.75431425071339,-2.1282962908760656,58.57073947364013
174,184.6125141564186,15.54295722242756,225.81527860560695,-123.107334843327,-1.6392106999240028,59.13792629124111
175,215.81473910265285,26.084705448829347,252.48990819464896,-120.11861103362438,8.720446203782927,58.81905980429299
176,187.30458943333878,21.799656486377774,225.3001195203978,-123.64826424985132,-1.84120544185523,61.22531541739457
177,189.79516632573421,24.368005383560952,226.45695708770896,-123.31938300820211,-2.1107749954647015,61.751464459481056
178,189.96403674538567,25.52439017280992,226.07401655410462,-123.46248260402774,-2.02594701739055,62.11292176984366
179,191.1966348101692,27.955309486531167,226.09143557215324,-123.45682754215186,-2.426790612243349,63.0822367248421
180,192.0960781218418,29.701138043320398,226.20928413702563,-123.5054881476647,-2.210097902323731,63.509865412955705
181,191.74794503840593,31.238552323248587,225.1807356415899,-123.94313535589536,-2.3038362023303898,64.19218331415898
182,193.30229359102944,33.23192699246523,225.8305809978639,-123.85023903504087,-2.4244377404971416,64.81487151429877
183,193.93729671760775,34.39297506036848,225.85556906994768,-123.53587781570327,-2.541492499286537,64.84752139926263
184,193.7717705578896,35.500254470810845,225.4316137676089,-124.17225688019022,-2.4121343913542685,65.53184441737429
185,196.38780509486458,38.89084492460521,226.61179037479744,-123.83637521817276,-2.6902132994338146,66.27596899592062
186,195.0215664545292,38.933551882158746,225.26157042463174,-124.30086820294262,-2.5060979176839635,66.5781555827124
187,195.32553225909254,39.33928834183305,225.4031640336686,-124.25108633601332,-2.4927895821738195,66.76764530785356
188,196.62164191965317,40.92043138241775,226.16706824718963,-124.16681793698646,-2.435529432192024,67.17851923967233
189,197.00682167894456,42.62471676352597,225.7484554191375,-124.06850516620534,-2.770348869174749,67.58569139474119
190,197.60986456993697,42.918738271979684,226.27568826292378,-124.05928802838174,-2.78462646125918,67.4101322772705
191,235.49754976104242,59.41341672218206,259.3505531984877,-121.22925946746214,8.429446620063548,67.22038019267016
192,235.25535569693767,59.64673196712937,259.06258856068337,-121.28783560867095,8.399564418942402,67.30095378855404
193,236.2070250090128,60.86807967991038,259.77868148187304,-121.34996105304062,8.450639940813044,67.50606474544072
194,237.70038750673655,62.74823292380865,260.921822777938,-121.23918399472396,7.855184209407107,67.61107769774551
195,238.01128223630076,64.89771743377683,260.6865583748132,-121.58369667428269,8.322714120646731,68.45176769922396
196,240.4211708623639,68.08276196335459,262.03101199762546,-121.30539115117645,8.272789409416223,69.0538807241234
197,241.52002364604587,70.77927997737058,262.3972921163617,-121.49255658435138,8.186162724451187,69.74453206188231
198,242.7941023383507,72.82936677350752,263.32655759761235,-121.66064089421037,7.8552231709388876,69.98892751358699
199,243.50025085685618,74.58225794944528,263.66345248048754,-121.8251448629735,7.9600709485350265,70.4756344217985
200,244.26406575095433,76.61266484290152,263.9827874697899,-121.87727989780943,8.011958954456336,71.03296765564724
201,246.31366788031556,79.60484046372947,265.4420368962583,-121.87647479889391,7.8260310935541195,71.37525030626138
202,248.41077313933778,84.957010947337,266.53741949601505,-122.13516625892326,7.903143069045093,72.68652975350969
203,249.08108509816554,86.06365494606047,266.97337546782774,-122.15370099232084,8.034480370636501,72.84698721153181
204,249.22273620595843,85.87968600706533,267.0306084338247,-122.04331720011157,7.905396794167497,72.78873556778596
205,248.24626943066653,84.75028614603899,266.27647849193795,-122.09498487143296,7.501366261945015,72.56850546803952
206,248.89624673968052,85.82519014017925,266.71836138687354,-122.09627135526333,7.8005732164927295,72.7981792202867
207,249.38538464175022,86.21400096897158,267.140747718842,-122.09443053493294,7.740120842722934,72.83610551019632
208,249.04617298905274,86.3139615537342,266.7142080108455,-122.09238497104057,7.670882779545791,72.98414825089615
209,251.13192228193878,89.31495083601872,268.545520981168,-122.3278531894339,7.1443627208795855,73.25718078557605
210,251.68391912908055,91.99765905740892,268.55810394671335,-122.45250453385144,7.866646524219832,74.05008517872221
211,253.0785517989991,94.7048687768677,269.58039888680213,-122.50249469758373,7.539465125874864,74.5403309269491
212,255.41922527558825,99.411346758058,271.2831315012086,-122.58278904041471,7.414391407484175,75.42472500341113
213,255.91727319554437,100.92952331085694,271.6510722141796,-122.72976384698181,6.73498239572239,75.49758963962667
214,257.1937782190668,104.52198559254003,272.603136214095,-122.81645719868341,7.011351437546921,76.37753329561947
215,257.4808735076535,105.27247539273021,272.69163552884265,-122.70140215616809,7.398910741745273,76.48654952561854
216,257.6188850971694,105.3180256124833,272.762697956906,-122.68785708022504,7.625523412625948,76.54872920106179
217,257.5750366931129,105.32437175128669,272.81675498213394,-122.88607142140341,7.400744747717272,76.51546857993306
218,257.66188824893896,105.60433148018501,272.84056928379454,-122.89089405230014,7.56221602248492,76.58335539218832
219,257.624259646569,105.95505209393941,272.81640616261575,-123.0269215392549,7.415139158058076,76.61836054575535
220,258.95098573223487,108.72837311665965,273.84638782259185,-123.05005135121095,7.715583029253962,77.22376045705178
221,259.9042706860885,111.1201789843923,274.60514480625886,-123.02669576232363,7.460986252734655,77.53721691544297
222,259.75133384768736,111.01298041933896,274.47579534116096,-123.18239746226885,7.541426621862186,77.59978776733784
223,260.341439698673,111.56383975228621,274.929335155916,-122.94561767960958,7.7978435599605485,77.73958678427347
224,261.036198626347,113.08744658131957,275.55398662337,-123.08482472128068,7.637111241960541,77.99120582563141
225,260.4403422104063,112.55089500852242,275.00552968473465,-123.13425769739568,7.403273471825927,77.72365770220435
226,260.2690399505148,112.34789820054797,274.89486683467265,-123.21719140606582,7.316258706087185,77.80032764933895
227,260.2904281245262,112.4121820730636,274.8158854312551,-122.96135213635482,7.6555768656984045,77.87013366148604
228,260.4178299698105,112.34303380582682,275.0239478928925,-123.03532838947538,7.408343141883589,77.83035216133587
229,259.68747885199156,112.01196580306097,274.52073460840984,-123.26941988938118,7.283092136983789,77.78840052113017
230,260.55711902348725,112.51626330400383,275.25310820144625,-123.0707423742971,7.421197611099016,77.88318083105813
231,260.3925576960465,112.42323362999913,275.0852936384428,-123.0681094238823,7.4581967600134655,77.93059944968556
232,260.3022680903355,112.42732645643466,275.0136538062828,-123.07490787038248,7.482413824459695,77.9784380496968
233,260.40640718333697,112.71104946081877,275.0607799711538,-123.07731172385232,7.360724818703701,77.98060673559989
234,261.3902331344212,113.77595734697137,275.8983158322862,-123.07254978201856,7.608161882756446,78.13005557050798
235,264.04303781771085,120.94158472678954,278.2744959173108,-123.49888903605648,6.076279219556855,79.02421657223705
236,263.8679157902122,121.87444671176492,278.02978830072374,-123.61467780265406,6.729915186994028,79.55703425084212
237,264.32012089459545,122.23339008471025,278.3424134907699,-123.3745640311111,7.0960491008819035,79.65093465341747
238,264.43961957588095,122.83434353906975,278.42074548665994,-123.33300653279518,7.053911773775701,79.77671295432278
239,265.235623404921,124.95145398172983,279.22473376011357,-123.5724146817979,6.8391829391873635,80.13049379512066
240,264.93323513234805,124.98983004225846,279.0597448963287,-123.88496391795317,6.678583897204634,80.12853739370699
241,266.2938815322297,127.63761851601984,280.178005871936,-123.57461486454399,6.86177374489794,80.47062606033217
242,266.47117169553326,129.11074226205457,280.53806066219863,-123.97104321456587,6.376691109229517,80.78831158806524
243,267.43156650749575,131.13248961185664,281.3936500097963,-123.9008537976544,6.471076824644548,81.11578789221666
244,268.48227261889195,132.83844499895707,282.414238755537,-123.8365601298313,6.2977529095141875,81.30964608409693
245,268.51578499810205,133.68113135178075,282.4746018459644,-123.94986776546655,6.776711714744485,81.62817698504126
246,268.2556323314946,133.63636877382268,282.3608795151183,-123.87621500708256,7.445032534841473,81.5207648813724
247,268.0839314624997,133.35508859581103,282.0599624760743,-123.67472489905651,8.04482518564587,81.6213758490692
248,267.8393319638862,133.10632461465747,281.9001213947764,-123.8311136075703,8.758539647822769,81.49622665738863
249,268.0457798813612,133.19866142599972,281.96604109265155,-123.64332078029659,9.388526547905776,81.5379950933281
250,268.71624660600435,133.9376344307572,282.61039184098206,-123.56164164099879,9.630362368565379,81.65913526002656
251,268.58121735916876,134.96630576020365,282.59794814892825,-123.7410369130625,9.54087906801489,81.7643703772557
252,268.93214522471004,135.67074772580642,282.8986857890574,-123.67223829195798,9.647686859858364,82.0088330499368
253,269.9122138985924,137.08664161218533,283.8243182407099,-123.6192025394649,9.690993250988422,82.08633284862141
254,269.43199363404983,137.59397136089387,283.5059691719909,-124.0181057891287,9.20837828268209,82.23974091429874
255,270.3781438294124,138.32569601006037,284.2165039145032,-123.55986890210836,9.54730655924334,82.29734314303829
256,270.53186576280166,138.59636898599786,284.4897966001427,-123.77872586616495,9.438443734131596,82.39242392573051
257,270.42458750021456,138.64931385175305,284.3548680342347,-123.68042052574383,9.480829540369692,82.31560374041734
258,270.1357943067764,138.45241158838866,284.10192582794247,-123.7392457546796,9.294786307588891,82.30121695540348
259,270.1811403009006,138.45119168370988,284.096491069615,-123.68017904079775,9.362369797261394,82.28480867236964
260,270.41187330911606,138.38509216939215,284.372813791183,-123.771365821807,9.349598390597388,82.29979232254722
261,269.8222148948151,138.01627762741163,283.82994275977313,-123.83005258733665,9.34439315546068,82.29528565713208
262,269.7499176699709,138.08163294430761,283.7845860772762,-123.87313974606698,9.267706984925507,82.34005655469073
