frame,tx,ty,tz,pitch,yaw,roll
41,-43.01338195800781,-83.12462615966797,227.95518493652344,-120.08590698242188,-8.557271003723145,-16.728200912475586
42,-40.16554260253906,-83.87033081054688,227.8855743408203,-120.14556884765625,-8.446257591247559,-15.980486869812012
43,-37.545291900634766,-84.53968811035156,227.816162109375,-120.20014190673828,-8.257658958435059,-15.250709533691406
44,-34.80078887939453,-85.26456451416016,227.99745178222656,-120.30403900146484,-7.985960006713867,-14.506852149963379
45,-31.799959182739258,-85.9564208984375,228.03912353515625,-120.38877868652344,-7.625265121459961,-13.69885540008545
46,-28.582685470581055,-86.66997528076172,228.16006469726562,-120.47386169433594,-7.239084243774414,-12.843472480773926
47,-25.32547950744629,-87.2926254272461,228.10760498046875,-120.55484008789062,-6.833582878112793,-11.971109390258789
48,-21.896976470947266,-87.92881774902344,228.1364288330078,-120.62199401855469,-6.401541233062744,-11.07311725616455
49,-18.06925392150879,-88.52936553955078,228.10853576660156,-120.68818664550781,-5.900938987731934,-10.084981918334961
50,-14.635543823242188,-89.0527572631836,228.0574951171875,-120.73542022705078,-5.451635360717773,-9.17538833618164
51,-10.862577438354492,-89.52274322509766,227.974365234375,-120.79428100585938,-4.944497108459473,-8.19124984741211
52,-7.536720275878906,-89.9323959350586,227.87551879882812,-120.83259582519531,-4.477569103240967,-7.2811479568481445
53,-4.541214466094971,-90.29551696777344,227.80133056640625,-120.8661117553711,-4.05853796005249,-6.437941074371338
54,-1.709127426147461,-90.63247680664062,227.7998046875,-120.90375518798828,-3.6511809825897217,-5.6303935050964355
55,1.2076178789138794,-90.93194580078125,227.79327392578125,-120.93341064453125,-3.2174453735351562,-4.802753448486328
56,4.623138427734375,-91.17913055419922,227.72946166992188,-120.95564270019531,-2.7462828159332275,-3.896528720855713
57,7.940237522125244,-91.39083099365234,227.6952667236328,-120.97079467773438,-2.2930521965026855,-3.0057225227355957
58,11.524271011352539,-91.59313201904297,227.7736358642578,-120.98567199707031,-1.8321796655654907,-2.083865165710449
59,15.220067024230957,-91.67247009277344,227.6606903076172,-120.96836853027344,-1.365823745727539,-1.1289199590682983
60,18.780466079711914,-91.72683715820312,227.6042938232422,-120.9480972290039,-0.8951430916786194,-0.18809139728546143
61,22.485340118408203,-91.76117706298828,227.70925903320312,-120.94246673583984,-0.4535943865776062,0.7610408067703247
62,26.383840560913086,-91.64392852783203,227.6142120361328,-120.91583251953125,0.032779619097709656,1.764905571937561
63,30.1129093170166,-91.50788116455078,227.56130981445312,-120.88661193847656,0.5047397613525391,2.7406790256500244
64,33.88234329223633,-91.3298110961914,227.5966339111328,-120.86366271972656,0.9787749648094177,3.728593111038208
65,37.501747131347656,-91.0828628540039,227.5481719970703,-120.83416748046875,1.4428497552871704,4.698623180389404
66,40.98907470703125,-90.80878448486328,227.5265655517578,-120.80345153808594,1.8893203735351562,5.649755954742432
67,44.430442810058594,-90.5003433227539,227.5282440185547,-120.75334930419922,2.34075665473938,6.604263782501221
68,47.542381286621094,-90.17498779296875,227.5154571533203,-120.72713470458984,2.755035877227783,7.506734848022461
69,50.49205780029297,-89.84651947021484,227.54010009765625,-120.69893646240234,3.143646478652954,8.36959457397461
70,53.42759323120117,-89.4728775024414,227.5812225341797,-120.66889190673828,3.5275192260742188,9.228937149047852
71,56.30991744995117,-89.07745361328125,227.6919403076172,-120.65507507324219,3.8960623741149902,10.07021427154541
72,59.57177734375,-88.54086303710938,227.81039428710938,-120.63349151611328,4.283143043518066,10.963438987731934
73,62.75757598876953,-88.01591491699219,228.0374298095703,-120.61629486083984,4.640040397644043,11.844237327575684
74,66.4638671875,-87.24502563476562,228.16078186035156,-120.58474731445312,5.042308330535889,12.810367584228516
75,70.09525299072266,-86.43120574951172,228.29148864746094,-120.5517807006836,5.432852268218994,13.77031135559082
76,73.5863265991211,-85.59752655029297,228.41563415527344,-120.52598571777344,5.802525520324707,14.726203918457031
77,76.70221710205078,-84.829345703125,228.51486206054688,-120.48773193359375,6.142116546630859,15.625044822692871
78,79.45358276367188,-84.12816619873047,228.6063995361328,-120.46009826660156,6.463191986083984,16.467899322509766
79,82.06454467773438,-83.4427261352539,228.71324157714844,-120.41883087158203,6.7680511474609375,17.285730361938477
80,84.39935302734375,-82.7818603515625,228.78941345214844,-120.39295959472656,7.061174392700195,18.064748764038086
81,86.46978759765625,-82.18302917480469,228.8754119873047,-120.36920928955078,7.3353447914123535,18.799299240112305
82,88.45378112792969,-81.57548522949219,228.97390747070312,-120.34625244140625,7.590671062469482,19.516136169433594
83,90.31427764892578,-81.00241088867188,229.11737060546875,-120.32740020751953,7.807364463806152,20.190187454223633
84,92.0557861328125,-80.42729187011719,229.22268676757812,-120.29934692382812,8.030695915222168,20.85041046142578
85,93.91754150390625,-79.79319763183594,229.379150390625,-120.2817153930664,8.230904579162598,21.511165618896484
86,95.77819061279297,-79.11164093017578,229.4896697998047,-120.26146697998047,8.434539794921875,22.171960830688477
87,97.42677307128906,-78.49991607666016,229.59725952148438,-120.23019409179688,8.632816314697266,22.7969913482666
88,99.08745574951172,-77.851318359375,229.70928955078125,-120.20707702636719,8.832036972045898,23.415496826171875
89,100.69779205322266,-77.19316101074219,229.82391357421875,-120.18269348144531,9.018345832824707,24.013492584228516
90,102.4531021118164,-76.48098754882812,230.002685546875,-120.16365814208984,9.170751571655273,24.61363410949707
91,104.18279266357422,-75.74335479736328,230.1037139892578,-120.12552642822266,9.35884952545166,25.21881103515625
92,105.89739227294922,-74.98640441894531,230.22842407226562,-120.09280395507812,9.537467002868652,25.813356399536133
93,107.93257141113281,-74.07929229736328,230.42359924316406,-120.0689697265625,9.710481643676758,26.439674377441406
94,110.0114517211914,-73.14716339111328,230.65072631835938,-120.04220581054688,9.849101066589355,27.05476188659668
95,111.69918060302734,-72.36026763916016,230.16986083984375,-119.70748138427734,9.82602310180664,27.656970977783203
96,113.22257232666016,-71.63660430908203,229.7510528564453,-119.3777084350586,9.788731575012207,28.22747039794922
97,114.81533813476562,-70.86127471923828,229.4044952392578,-119.06453704833984,9.745177268981934,28.79751205444336
98,116.74421691894531,-69.91358947753906,229.1819305419922,-118.76368713378906,9.70181655883789,29.404008865356445
99,118.4957275390625,-69.01311492919922,228.93917846679688,-118.46419525146484,9.664060592651367,29.986703872680664
100,120.260986328125,-68.10808563232422,228.76878356933594,-118.1675796508789,9.634232521057129,30.56252098083496
101,122.17412567138672,-67.0797119140625,228.59030151367188,-117.87336730957031,9.613126754760742,31.160015106201172
102,123.94822692871094,-66.11095428466797,228.4739532470703,-117.5993881225586,9.582802772521973,31.734067916870117
103,125.74083709716797,-65.13362121582031,228.4026641845703,-117.32426452636719,9.570672035217285,32.304962158203125
104,127.6129150390625,-64.07560729980469,228.32827758789062,-117.05195617675781,9.574601173400879,32.89124298095703
105,129.43978881835938,-63.056941986083984,228.3262939453125,-116.78445434570312,9.576279640197754,33.45845413208008
106,131.16586303710938,-62.03759765625,228.2657928466797,-116.5140151977539,9.584890365600586,34.02288818359375
107,132.72032165527344,-61.07941818237305,228.1954345703125,-116.25553894042969,9.58968734741211,34.55931854248047
108,134.30101013183594,-60.10886001586914,228.14987182617188,-115.9935302734375,9.591363906860352,35.09041213989258
109,135.73028564453125,-59.216331481933594,228.13597106933594,-115.7444839477539,9.582144737243652,35.595420837402344
110,137.1165771484375,-58.319522857666016,228.14523315429688,-115.5140609741211,9.561617851257324,36.08914566040039
111,138.44151306152344,-57.4535026550293,228.1736297607422,-115.2892837524414,9.539509773254395,36.57257080078125
112,139.8273468017578,-56.53635787963867,228.27383422851562,-115.09150695800781,9.503830909729004,37.055755615234375
113,141.2175750732422,-55.60528564453125,228.4038848876953,-114.89993286132812,9.460195541381836,37.5312614440918
114,142.5805206298828,-54.671295166015625,228.55458068847656,-114.72054290771484,9.420561790466309,37.99944305419922
115,143.99134826660156,-53.697879791259766,228.7270965576172,-114.54769134521484,9.388090133666992,38.46520233154297
116,145.38351440429688,-52.717281341552734,228.87266540527344,-114.3665542602539,9.358322143554688,38.92877197265625
117,146.6795654296875,-51.777099609375,229.00518798828125,-114.19591522216797,9.323951721191406,39.37882614135742
118,147.89654541015625,-50.88022232055664,229.14511108398438,-114.0314712524414,9.291664123535156,39.81088638305664
119,149.08251953125,-49.99599838256836,229.2834930419922,-113.8682861328125,9.25864028930664,40.23541259765625
120,150.3675079345703,-49.05048370361328,229.44960021972656,-113.70108795166016,9.22266960144043,40.6622428894043
121,151.53280639648438,-48.144962310791016,229.59254455566406,-113.55770111083984,9.182222366333008,41.076168060302734
122,152.79969787597656,-47.18419647216797,229.7754364013672,-113.41072082519531,9.154500007629395,41.496604919433594
123,154.1790008544922,-46.15574264526367,229.98501586914062,-113.25942993164062,9.134078979492188,41.92743682861328
124,155.51422119140625,-45.097591400146484,230.13656616210938,-113.11444091796875,9.11697006225586,42.35786819458008
125,156.78668212890625,-44.08755111694336,230.2720489501953,-112.9540786743164,9.113682746887207,42.776458740234375
126,158.0384063720703,-43.07980728149414,230.41552734375,-112.80268859863281,9.107765197753906,43.184078216552734
127,159.4108428955078,-41.97332763671875,230.55943298339844,-112.64569854736328,9.098194122314453,43.607208251953125
128,160.66978454589844,-40.93119812011719,230.70628356933594,-112.50749969482422,9.085883140563965,44.017356872558594
129,162.04139709472656,-39.817726135253906,230.92320251464844,-112.37493896484375,9.065201759338379,44.429412841796875
130,163.5480499267578,-38.56022262573242,231.1362762451172,-112.24268341064453,9.04478645324707,44.86258316040039
131,165.37564086914062,-37.0709342956543,231.44619750976562,-112.10246276855469,9.025383949279785,45.33464050292969
132,167.1187286376953,-35.65597152709961,231.79013061523438,-111.97735595703125,9.000882148742676,45.79008483886719
133,169.0947265625,-33.96428298950195,232.07064819335938,-111.83075714111328,9.012678146362305,46.29765319824219
134,170.90260314941406,-32.40109634399414,232.3046417236328,-111.66693878173828,9.053053855895996,46.794952392578125
135,172.51123046875,-30.986534118652344,232.55319213867188,-111.5266342163086,9.089906692504883,47.265464782714844
136,174.41798400878906,-29.332605361938477,232.98876953125,-111.41007232666016,9.107477188110352,47.7671012878418
137,176.34640502929688,-27.597484588623047,233.44161987304688,-111.31192016601562,9.118369102478027,48.27960205078125
138,178.3382110595703,-25.8050594329834,233.9965362548828,-111.2450180053711,9.099455833435059,48.798458099365234
139,180.15164184570312,-24.11544418334961,234.4620819091797,-111.17289733886719,9.091066360473633,49.30137252807617
140,181.86669921875,-22.519359588623047,234.950439453125,-111.11227416992188,9.074151039123535,49.791046142578125
141,183.56825256347656,-20.870235443115234,235.4235382080078,-111.05938720703125,9.05822467803955,50.28352737426758
142,185.20257568359375,-19.286449432373047,235.92124938964844,-111.01607513427734,9.044238090515137,50.76694107055664
143,186.84010314941406,-17.690765380859375,236.4221954345703,-110.96703338623047,9.039292335510254,51.25333786010742
144,188.42449951171875,-16.120046615600586,236.91221618652344,-110.9247817993164,9.056015014648438,51.74214172363281
145,189.74270629882812,-14.806255340576172,237.33029174804688,-110.87432861328125,9.075664520263672,52.184104919433594
146,190.79368591308594,-13.712390899658203,237.6823272705078,-110.83417510986328,9.086474418640137,52.5914192199707
147,191.66024780273438,-12.794297218322754,238.00259399414062,-110.80109405517578,9.088472366333008,52.967864990234375
148,192.390380859375,-12.001507759094238,238.2664031982422,-110.76168060302734,9.099544525146484,53.318992614746094
149,193.0212860107422,-11.291607856750488,238.48699951171875,-110.72551727294922,9.107605934143066,53.64793014526367
150,193.55641174316406,-10.672490119934082,238.70352172851562,-110.69572448730469,9.109259605407715,53.95413589477539
151,193.95120239257812,-10.154020309448242,238.85780334472656,-110.67012786865234,9.112662315368652,54.2353401184082
152,194.23841857910156,-9.730690002441406,238.96481323242188,-110.62794494628906,9.128910064697266,54.49373245239258
153,194.4575958251953,-9.387636184692383,239.10377502441406,-110.60159301757812,9.133981704711914,54.731136322021484
154,194.62989807128906,-9.073674201965332,239.2238006591797,-110.5842056274414,9.136482238769531,54.955726623535156
155,194.82083129882812,-8.732304573059082,239.32069396972656,-110.56124877929688,9.134307861328125,55.17041778564453
156,194.95779418945312,-8.430376052856445,239.37916564941406,-110.53749084472656,9.142057418823242,55.3736457824707
157,195.1520233154297,-8.102850914001465,239.45571899414062,-110.50341796875,9.15849494934082,55.57315444946289
158,195.31832885742188,-7.803203582763672,239.53662109375,-110.47724151611328,9.16991901397705,55.759647369384766
159,195.69029235839844,-7.332099437713623,239.74417114257812,-110.46592712402344,9.157045364379883,55.95536804199219
160,196.17190551757812,-6.675339221954346,239.92257690429688,-110.45625305175781,9.152111053466797,56.173561096191406
161,196.9081268310547,-5.787932395935059,240.22645568847656,-110.4578628540039,9.13241958618164,56.41652297973633
162,197.8794403076172,-4.6573052406311035,240.6428985595703,-110.48005676269531,9.086203575134277,56.684356689453125
163,198.89474487304688,-3.4496781826019287,241.05459594726562,-110.5035171508789,9.048991203308105,56.97052764892578
164,199.96701049804688,-2.1808583736419678,241.4622039794922,-110.51168823242188,9.019973754882812,57.25730514526367
165,201.01597595214844,-0.9525688886642456,241.9674072265625,-110.57818603515625,8.944637298583984,57.531715393066406
166,202.25973510742188,0.5317927598953247,242.47303771972656,-110.62472534179688,8.890178680419922,57.843284606933594
167,203.47105407714844,2.037698984146118,242.92855834960938,-110.67904663085938,8.833447456359863,58.163360595703125
168,204.6473846435547,3.4977691173553467,243.33908081054688,-110.71195983886719,8.796871185302734,58.48149490356445
169,205.83482360839844,4.933229923248291,243.7794647216797,-110.73920440673828,8.757060050964355,58.79438781738281
170,207.18995666503906,6.602959632873535,244.25332641601562,-110.76478576660156,8.725944519042969,59.14458084106445
171,208.44256591796875,8.15059757232666,244.70513916015625,-110.78652954101562,8.6991548538208,59.48036575317383
172,209.8508758544922,9.927865982055664,245.1802978515625,-110.80559539794922,8.688151359558105,59.853858947753906
173,211.30465698242188,11.717094421386719,245.758544921875,-110.84815216064453,8.654546737670898,60.2213020324707
174,212.64779663085938,13.413216590881348,246.2423095703125,-110.8716049194336,8.64413070678711,60.5871467590332
175,214.32958984375,15.479538917541504,246.96624755859375,-110.9324951171875,8.571443557739258,60.980289459228516
176,215.96597290039062,17.652509689331055,247.55560302734375,-110.97281646728516,8.541468620300293,61.41243362426758
177,217.68995666503906,19.95594024658203,248.22225952148438,-111.03852844238281,8.484691619873047,61.85306167602539
178,219.33416748046875,22.18291664123535,248.8442840576172,-111.09203338623047,8.44367504119873,62.30233383178711
179,221.05300903320312,24.511661529541016,249.5240478515625,-111.15159606933594,8.359906196594238,62.74627685546875
180,222.7186279296875,26.816680908203125,250.17306518554688,-111.20983123779297,8.272997856140137,63.18928146362305
181,224.35147094726562,29.10823631286621,250.82992553710938,-111.28597259521484,8.169617652893066,63.636085510253906
182,225.9821319580078,31.4351863861084,251.458740234375,-111.33827209472656,8.082178115844727,64.09014129638672
183,227.5569305419922,33.68292236328125,252.07711791992188,-111.3799057006836,7.991253852844238,64.53840637207031
184,229.02468872070312,35.83591842651367,252.69334411621094,-111.45954132080078,7.876291275024414,64.97950744628906
185,230.6827850341797,38.2493896484375,253.41647338867188,-111.53034210205078,7.757425785064697,65.44659423828125
186,232.1322479248047,40.417442321777344,254.0314483642578,-111.60223388671875,7.644530296325684,65.893310546875
187,233.46109008789062,42.402835845947266,254.5959930419922,-111.65889739990234,7.546504974365234,66.32572174072266
188,234.72378540039062,44.3701171875,255.16299438476562,-111.74553680419922,7.425533771514893,66.75629425048828
189,236.0209197998047,46.39363479614258,255.7299346923828,-111.8120346069336,7.30633544921875,67.18699645996094
190,237.16795349121094,48.217796325683594,256.25299072265625,-111.89543914794922,7.183305740356445,67.59424591064453
191,238.5098876953125,50.41739273071289,256.8891906738281,-111.9955062866211,7.03736686706543,68.0396499633789
192,239.66629028320312,52.40548324584961,257.4485778808594,-112.115478515625,6.885197162628174,68.4680404663086
193,240.77651977539062,54.307861328125,258.0191650390625,-112.2401351928711,6.736678600311279,68.88445281982422
194,241.90155029296875,56.22368240356445,258.647705078125,-112.37301635742188,6.568934440612793,69.29300689697266
195,242.9943084716797,58.17912292480469,259.22601318359375,-112.4936752319336,6.421514511108398,69.71382141113281
196,244.22610473632812,60.28795623779297,259.8825988769531,-112.59806060791016,6.2764811515808105,70.14505767822266
197,245.46153259277344,62.48468780517578,260.5321960449219,-112.71131896972656,6.121131420135498,70.58972930908203
198,246.6715850830078,64.6777114868164,261.2174377441406,-112.85504150390625,5.945022106170654,71.0288314819336
199,247.8479766845703,66.83344268798828,261.8847961425781,-112.99085998535156,5.776769161224365,71.46564483642578
200,248.982177734375,68.9899673461914,262.5339660644531,-113.1322250366211,5.608184337615967,71.90693664550781
201,250.21646118164062,71.2624282836914,263.2769775390625,-113.2718276977539,5.439399719238281,72.34928894042969
202,251.57644653320312,73.91800689697266,264.08966064453125,-113.42092895507812,5.261287212371826,72.8332290649414
203,252.89678955078125,76.41825866699219,264.8905334472656,-113.55010986328125,5.098616600036621,73.30096435546875
204,254.02000427246094,78.5943832397461,265.57489013671875,-113.68743896484375,4.923280239105225,73.74021911621094
205,254.87905883789062,80.39302825927734,266.08929443359375,-113.82687377929688,4.742953300476074,74.14513397216797
206,255.71949768066406,82.10252380371094,266.60302734375,-113.95201873779297,4.580203056335449,74.53971862792969
207,256.51519775390625,83.65694427490234,267.1062927246094,-114.06443786621094,4.426610469818115,74.91354370117188
208,257.2049560546875,85.04935455322266,267.52386474609375,-114.15795135498047,4.287554740905762,75.27117919921875
209,257.9834289550781,86.62145233154297,268.08551025390625,-114.30439758300781,4.114937782287598,75.63397216796875
210,258.3276062011719,88.71233367919922,268.55950927734375,-114.76813507080078,4.278329372406006,75.96536254882812
211,259.20770263671875,90.49163055419922,269.1460266113281,-114.89517211914062,4.104029655456543,76.35079193115234
212,259.82708740234375,93.02476501464844,269.8240966796875,-115.34351348876953,4.2447381019592285,76.71492767333984
213,260.4179992675781,95.45496368408203,270.46917724609375,-115.78294372558594,4.344222068786621,77.06195068359375
214,261.0778503417969,98.04299926757812,271.1551208496094,-116.21036529541016,4.455747604370117,77.43626403808594
215,261.680419921875,100.42878723144531,271.77325439453125,-116.61514282226562,4.584860801696777,77.79510498046875
216,262.213623046875,102.54635620117188,272.3280029296875,-117.00347137451172,4.72214937210083,78.13652038574219
217,262.6626281738281,104.41695404052734,272.823486328125,-117.38731384277344,4.842783451080322,78.45599365234375
218,263.0518798828125,106.09778594970703,273.2618408203125,-117.75624084472656,4.968252658843994,78.75983428955078
219,263.37255859375,107.61602020263672,273.64288330078125,-118.11780548095703,5.081600189208984,79.04686737060547
220,263.797119140625,109.28104400634766,274.0999450683594,-118.46604919433594,5.207487106323242,79.34867095947266
221,264.27056884765625,111.03234100341797,274.59271240234375,-118.79884338378906,5.315311908721924,79.64892578125
222,264.6545104980469,112.55888366699219,275.01019287109375,-119.1263656616211,5.423851013183594,79.93412780761719
223,265.048095703125,113.96244812011719,275.4303894042969,-119.42745971679688,5.542580604553223,80.20905303955078
224,265.46343994140625,115.37305450439453,275.8737487792969,-119.7233657836914,5.648467540740967,80.48018646240234
225,265.7425231933594,116.5407485961914,276.196044921875,-120.00935363769531,5.737970352172852,80.71955871582031
226,265.95050048828125,117.53001403808594,276.4621887207031,-120.28753662109375,5.819609642028809,80.94702911376953
227,266.1181335449219,118.3910903930664,276.6816711425781,-120.53975677490234,5.9167561531066895,81.16272735595703
228,266.2626953125,119.12085723876953,276.8939208984375,-120.78479766845703,5.997012138366699,81.36119842529297
229,266.28302001953125,119.70098876953125,277.013671875,-121.03156280517578,6.067569732666016,81.54301452636719
230,266.3855895996094,120.2479019165039,277.1998291015625,-121.2564697265625,6.143033027648926,81.71625518798828
231,266.4375915527344,120.69316101074219,277.3370361328125,-121.47090148925781,6.21771764755249,81.87875366210938
232,266.4534606933594,121.05916595458984,277.4419250488281,-121.67570495605469,6.290943145751953,82.0309829711914
233,266.4608154296875,121.38823699951172,277.5322570800781,-121.87096405029297,6.354820251464844,82.1709213256836
234,266.5674743652344,121.77928924560547,277.705322265625,-122.0566177368164,6.429683208465576,82.30708312988281
235,266.96624755859375,122.96560668945312,278.13946533203125,-122.25636291503906,6.418626308441162,82.48005676269531
236,267.286376953125,124.11490631103516,278.4918518066406,-122.45282745361328,6.443262100219727,82.66900634765625
237,267.61181640625,125.16150665283203,278.8379821777344,-122.6268081665039,6.486708641052246,82.849609375
238,267.9020690917969,126.14500427246094,279.1501159667969,-122.78987121582031,6.526140213012695,83.02396392822266
239,268.2427062988281,127.25541687011719,279.5195617675781,-122.95762634277344,6.55233097076416,83.20471954345703
240,268.49609375,128.22882080078125,279.8233642578125,-123.13386535644531,6.568687438964844,83.3724136352539
241,268.8724365234375,129.39483642578125,280.223388671875,-123.28448486328125,6.59420108795166,83.5462417602539
242,269.21661376953125,130.59255981445312,280.6184387207031,-123.44873046875,6.592302322387695,83.72471618652344
243,269.6268310546875,131.88543701171875,281.06903076171875,-123.60079956054688,6.5954060554504395,83.90826416015625
244,270.10772705078125,133.2259521484375,281.589599609375,-123.74144744873047,6.588810920715332,84.0895004272461
245,270.52935791015625,134.50498962402344,282.0570373535156,-123.8807144165039,6.608249664306641,84.27533721923828
246,270.8621520996094,135.62115478515625,282.4554138183594,-124.00850677490234,6.663047790527344,84.44255828857422
247,271.1257629394531,136.56192016601562,282.76885986328125,-124.11830139160156,6.748203754425049,84.6031723022461
248,271.31829833984375,137.34861755371094,283.0227355957031,-124.23017120361328,6.868768692016602,84.74523162841797
249,271.5016174316406,138.03799438476562,283.2503662109375,-124.32537841796875,7.018894672393799,84.87852478027344
250,271.733154296875,138.71826171875,283.5244445800781,-124.41029357910156,7.1764235496521,85.00772857666016
251,271.9108581542969,139.42576599121094,283.760986328125,-124.49946594238281,7.323073387145996,85.1322021484375
252,272.0991516113281,140.1189727783203,284.00164794921875,-124.57929229736328,7.469834327697754,85.25972747802734
253,272.3734436035156,140.8857879638672,284.32183837890625,-124.65098571777344,7.61322021484375,85.38121032714844
254,272.5486755371094,141.6092987060547,284.5631408691406,-124.73936462402344,7.724790096282959,85.50104522705078
255,272.8074951171875,142.32127380371094,284.8579406738281,-124.79736328125,7.8502116203308105,85.61416625976562
256,273.0459899902344,142.96731567382812,285.14813232421875,-124.8628158569336,7.964666843414307,85.722900390625
257,273.23480224609375,143.52789306640625,285.3847961425781,-124.91827392578125,8.076727867126465,85.81816101074219
258,273.3569641113281,143.9814910888672,285.5589599609375,-124.97264862060547,8.174060821533203,85.90389251708984
259,273.45977783203125,144.3627471923828,285.7068176269531,-125.01960754394531,8.270928382873535,85.98039245605469
260,273.56781005859375,144.67135620117188,285.8652038574219,-125.06759643554688,8.362970352172852,86.04976654052734
261,273.5815124511719,144.87831115722656,285.93402099609375,-125.11483764648438,8.450750350952148,86.11128997802734
262,273.57305908203125,145.0466766357422,285.982421875,-125.16053009033203,8.53052806854248,86.1679916381836
