frame,marker_id,tx,ty,tz,pitch,yaw,roll
14,2,-0.0849388676893686,-0.060468777105862084,0.1907446572155175,-173.94076702499692,3.0654677691197816,149.1095235083384
14,4,-0.07483420589186084,-0.03985390432163534,0.19754143459071563,-114.1912951151445,-14.722614710149593,-35.403185492271724
15,2,-0.0842253446704617,-0.060716265285830316,0.19040930456656444,-173.74538945326543,3.4106384678928703,149.158843778226
15,4,-0.07439397401974598,-0.040174398974359336,0.19767696021965603,-114.1924973909456,-14.777248727833616,-35.09652801909672
16,2,-0.08386604089258536,-0.06098800564859173,0.19054375702429374,-173.94605265701242,3.2648235959004186,149.29202084410625
16,4,-0.0738783685822094,-0.040228009771208564,0.1971647266582384,-114.04208271061003,-14.507157778276364,-34.71316695155908
17,2,-0.08269096321392175,-0.061459998152099,0.1900181668785406,-173.95412373792828,3.457526949448945,149.6234041659599
17,4,-0.07308457941030086,-0.04082353911731582,0.19740115645422593,-114.29601049693177,-14.941021177081335,-34.74982058883071
18,2,-0.08194342084049062,-0.061705057045649124,0.18970373237038518,-173.92519948020507,3.61125937143766,149.74084313435904
18,4,-0.07216334389710746,-0.04095342224202235,0.19640417901330873,-113.7206276711851,-14.623320200992032,-34.46968168914081
19,2,-0.08190170103735672,-0.06172472971955026,0.18968035628051058,-173.7456035627568,3.4984314608910516,149.71405124300318
19,4,-0.07208440911506682,-0.040973461325479035,0.1963044049588998,-113.76379079472697,-14.618182726585996,-34.42602137978153
20,2,-0.08081847160876052,-0.06312708838878407,0.19112768377270425,-174.59776415032607,3.25631536377538,150.3219791340135
20,4,-0.070918171205313,-0.04199459957910158,0.19731089619117614,-114.20441878501352,-14.32060156245137,-33.52962838040651
21,2,-0.07826390276400894,-0.06557859675651956,0.1933078486608347,-175.8532270033516,3.044729400374181,151.73514765766473
21,4,-0.06862339563264774,-0.04400256060324857,0.19941301034234998,-115.25940536834624,-14.155929421516685,-32.204013293815294
22,2,-0.07381350661619378,-0.06831070420008134,0.19437351852029028,-176.71133385538445,2.8826553973524263,153.4578830508098
22,4,-0.06413090223573337,-0.04600130172439248,0.19889520479590544,-115.32568006864958,-13.522355849165868,-30.43796952590742
23,2,-0.06958495423948845,-0.068348855598491,0.19075877745368128,-174.52942331322035,3.3239785878781056,153.99412979625404
23,4,-0.06079027973008841,-0.04649329505693695,0.19629337057819765,-114.68796703464965,-13.009435007413176,-29.153420895372914
24,2,-0.06770901106748546,-0.06901717723543636,0.1903676200418772,-174.46081323638512,3.347259007653675,154.6700913590166
24,4,-0.05930037203581606,-0.047267798381538835,0.19657108505308046,-114.97075811351145,-12.936155777286595,-28.499158290059754
25,2,-0.06432798339432666,-0.07242463860903657,0.19443537965808663,-177.01198154850871,2.7108168591234754,156.58886579888076
25,4,-0.05576635898646772,-0.049635357635408384,0.19910569879648737,-116.0190733524747,-12.052776295859337,-26.72634899379452
26,2,-0.06068871904872014,-0.07223923022136973,0.1912371688769213,-174.9638761524661,3.166868391392404,156.98058767235372
26,4,-0.05275047867452499,-0.04983031602155777,0.1964962769425564,-115.41885032712199,-11.588810250311129,-25.587148323086446
27,2,-0.0595092907238362,-0.07193582204282709,0.1898630088230253,-174.36838240089216,3.324175084039137,157.18394643932018
27,4,-0.051613711574918536,-0.04954349161682907,0.19459629598041903,-114.57219924475007,-11.319404864117088,-25.505171341503324
28,2,-0.058295550069240705,-0.07240110253864826,0.18990362889412846,-174.1157412314678,2.904987015733532,157.7076243012283
28,4,-0.050871480123664714,-0.05036854316838799,0.19600394339407018,-115.4108405852223,-10.90799027486513,-24.88157018736486
29,2,-0.056828235265189445,-0.07289625884069018,0.1899193976051976,-173.9013895626299,2.366230065750701,158.37054544755847
29,4,-0.04949355063960925,-0.0507192348820242,0.19575203971969296,-115.5319008005293,-10.342659546944999,-24.270618993115995
30,2,-0.05572302634394087,-0.07299211415750954,0.18933411505955527,-173.60936077769537,2.57114780979859,158.43429520727003
30,4,-0.04844069897867845,-0.0508568524755721,0.19503892490457506,-115.2333447520791,-9.907505015168493,-23.76659261571464
31,2,-0.05545279395810566,-0.07347643816433998,0.19020113629008917,-173.90823272921156,2.5891315738180043,158.79394866911576
31,4,-0.04803581425107648,-0.051019667585096524,0.19524629910768948,-115.47725314679873,-9.686795150081986,-23.640104028754305
32,2,-0.05194825693536476,-0.07450508837051181,0.19003494337654228,-173.6210527244087,2.404244349555001,159.88700214151766
32,4,-0.04491922530909927,-0.0519832756116183,0.19519914610951686,-115.51529333722841,-9.26513777149164,-22.07390492792969
33,2,-0.05277587591719307,-0.07483025976221828,0.19116717679428236,-174.0264955227429,2.331274587819677,159.75856299346674
33,4,-0.04564406453672563,-0.05211511445883823,0.1960427243894975,-115.78556243765459,-9.359166407870626,-22.277078549417
34,2,-0.054706361175278904,-0.07351232639149094,0.18973883327476557,-173.60015391758375,2.1931950045260873,158.963902477916
34,4,-0.04736985880416752,-0.05116988843874482,0.19488991020337512,-115.09264494749384,-9.463713518102628,-23.233472920131554
35,2,-0.054802534341305234,-0.0736805477782971,0.1901532624423556,-174.05855112216852,2.4083204684157162,158.96417757421213
35,4,-0.04742133400547231,-0.0512881416786312,0.19529188095281724,-115.7391919205449,-9.462006485603817,-23.448777892560408
36,2,-0.05445704767608676,-0.07678877142845449,0.19679321640076305,-177.04269466506898,2.478249182158722,159.56656084208515
36,4,-0.04665196280523285,-0.05304963664137807,0.20009234824281014,-117.68050525601134,-9.616082266225714,-22.7147751983804
37,2,-0.0456257600091024,-0.07809700252527912,0.19371657143854987,-174.85297038533866,3.279031439747544,161.78445784188358
37,4,-0.03918289774281085,-0.05462119403052197,0.1978524877329436,-117.0261850862064,-9.215465095688275,-19.901057140812142
38,2,-0.038648445458853035,-0.08008377217984097,0.19400727977616655,-174.96216687785318,3.800092181219482,163.99612315741757
38,4,-0.033009806257588634,-0.0561699947495423,0.19753949168600266,-117.19996676162518,-8.897770036953233,-17.56694758071506
39,2,-0.03797734226492437,-0.08065767510570118,0.19499314144655963,-175.6790996553425,3.840532143759996,164.002754970982
39,4,-0.032236506294138136,-0.05631358253460115,0.19743499864499398,-116.96421422122037,-8.470066825040428,-17.273257099283548
40,2,-0.031121373055486325,-0.082694763432159,0.19597188095837578,-176.44544747559075,4.781897541292585,165.80657390115576
40,4,-0.026312205630243928,-0.05779730668585004,0.19779908265467197,-117.42186085324427,-9.348986275611274,-15.069674639884582
41,2,-0.028791212956084673,-0.08132674791846302,0.19198048345814672,-174.1605946195704,4.500658431687632,166.46333319619674
41,4,-0.02448959474400783,-0.05731316097165061,0.19523670157753165,-116.6639314517532,-8.62180532863283,-14.383826036724413
42,2,-0.02842463433791158,-0.08111741318724656,0.19133426923976685,-173.4718971747291,4.434950322966057,166.43794946666168
42,4,-0.02424162477058846,-0.05737122334375024,0.19520696242969598,-116.75073605905247,-8.88927031929358,-14.299301538387008
43,2,-0.02785414372251459,-0.08124332238039715,0.1913535265199884,-173.48652331242167,4.053369448284729,166.97409412135255
43,4,-0.023652612883652193,-0.057347641695483946,0.1948154981530148,-116.49767833686232,-7.937742125337919,-14.0012922553823
44,2,-0.02572892770484493,-0.08440287362688083,0.19767140179383436,-176.89440484386427,3.853650444079878,167.809089114717
44,4,-0.021481518638082824,-0.05956429937755016,0.2005621297158625,-118.79314886524341,-6.6195015647324285,-12.658257831059927
45,2,-0.021523127971639498,-0.08346098524453888,0.19400334388271073,-174.78632714677983,3.10338606770495,169.2636850122003
45,4,-0.017796410190476543,-0.05912507729789192,0.1973068440036619,-117.67748255049234,-5.475983908997825,-11.20230985950003
46,2,-0.017674904909851196,-0.08496054726153253,0.1962359758531837,-176.07210601205873,2.6998074921088158,170.55866150553123
46,4,-0.014346523832069547,-0.06009673865212968,0.19882989573483334,-118.22109561564473,-4.768562610136681,-9.59695502601129
47,2,-0.01438798391808643,-0.08308500032828023,0.19084166490954618,-172.72270123494818,2.2976422163608454,171.48932240387032
47,4,-0.011639872743321393,-0.059387622404160664,0.19536906842260157,-117.14441545823027,-4.149213208841597,-8.516905086886073
48,2,-0.010755382986526034,-0.08538914965133387,0.19516175042766004,-175.56262120357167,2.914827259525596,172.5141863721245
48,4,-0.008278094270598637,-0.06049184842089701,0.19779399337553627,-117.77879798796019,-3.183173529943351,-7.382282261548689
49,2,-0.005175388580826435,-0.08473326799178824,0.1926394959742064,-174.37402735905903,2.4737372556679778,174.42764357936719
49,4,-0.0034159782583226437,-0.06052166866851329,0.1965553237226853,-117.74526846788109,-1.928030565547152,-5.239986658890066
50,2,-0.004612410017237246,-0.08432910027474644,0.19158930267051702,-173.58944826590275,2.5877179222617626,174.4270303378673
50,4,-0.0029239468236433646,-0.06017925857603922,0.1952948253758602,-117.01399196158017,-2.0954855093053593,-5.36444812098514
51,2,0.0004553200280811111,-0.08424624332586589,0.19076352193795137,-173.17426884151666,1.9339416667861065,176.18567418003607
51,4,0.0015626571856151917,-0.06024743701253518,0.19483310821534536,-117.15406174071703,-0.8797777169170885,-3.2572696730695414
52,2,0.0004963527729181838,-0.08408587732766354,0.1902817792320607,-172.96792828553103,1.8192771712013813,176.26483083654944
52,4,0.0015736310641899132,-0.06010171553759925,0.1942350761536074,-116.72691035044714,-1.054217292977075,-3.4775896431180957
53,2,0.0010704808589874527,-0.0840489070486372,0.1900880915905611,-172.92071167274227,2.1283292873238637,176.2658619459294
53,4,0.002120206789442454,-0.060356662132632376,0.1948646633936525,-116.90126241806242,-1.1133140865744673,-3.0940076119489546
54,2,0.0024778543992064607,-0.08495773549997712,0.19205804180445074,-173.92284946671202,1.8937456314614918,176.6122046679187
54,4,0.0034044427840274932,-0.060729110721096234,0.1958836363728589,-117.22759835160238,-0.8841569208406639,-2.669654512381899
55,2,0.005448004370439981,-0.08549333681723637,0.19307318465298223,-174.96031904665753,2.268703634582479,177.613652356166
55,4,0.006030538896199979,-0.060957414034005494,0.19644836820756043,-117.4809831959617,-0.11456189729461969,-1.707617787454722
56,2,0.011457485438494787,-0.08482843141305432,0.19131138909532475,-174.24460357101012,2.0330435342245936,179.36836286621696
56,4,0.011378035705331765,-0.060916989454916616,0.1961095171050516,-117.42946555523787,0.9752663882445625,0.21610672238178172
57,2,0.013731825684666795,-0.08509351246458137,0.19200347845160584,-174.61043353104088,1.981072417783392,179.91248268000973
57,4,0.013375982881406855,-0.06108607531906171,0.196799897045368,-117.4140904441717,1.3876910937200377,1.1952712123070037
58,2,0.01882920018436647,-0.08678940497748251,0.19607880947015982,-177.63943642027678,2.7209257426296753,-179.14947371715553
58,4,0.017912868224380474,-0.06209763851297793,0.2003030463870428,-118.58922011909505,2.191192697045765,2.7957814908204144
59,2,0.02214449210515363,-0.08372988862051871,0.18965823498575932,-173.6302046881382,1.434371058297445,-177.41611267626797
59,4,0.020915011005160102,-0.06033071280602668,0.19544808885935058,-116.46887734732621,2.442315014946628,4.1462148722465
60,2,0.02420109442553892,-0.0836953657818072,0.18994454118937298,-173.7525050035589,1.7199194327823062,-176.77851751303245
60,4,0.022776640872808514,-0.060420316979607994,0.19610311774133007,-116.5495603130884,3.0734471347728607,4.741441393839002
61,2,0.02925058642774494,-0.08623170236600446,0.196595161446363,-178.47369027299294,3.023296183688976,-176.33464984544662
61,4,0.02700964480464815,-0.06142832571195716,0.20047218404567174,-118.1883487718457,3.460873795594784,6.236274555348706
62,2,0.03260918492932686,-0.08237547459939076,0.18888345499687878,-173.53251005419543,1.297863090705512,-174.06383491523437
62,4,0.030356162074717686,-0.0594668184369464,0.19565592237719256,-116.28369633024948,4.228352715936445,7.826338640934099
63,2,0.03476289405755598,-0.08249067685518623,0.1896848308283317,-174.2704578668895,1.522947320465802,-173.62650389844296
63,4,0.03228529284879458,-0.05950988477268576,0.19640991909832647,-116.57070686800904,4.573006237941438,8.375715669082677
64,2,0.03840686672868011,-0.08276372957576547,0.19144429756633546,-175.0111757962446,1.5546708393102626,-172.55512131896884
64,4,0.035548566224394326,-0.05957308045479311,0.1980845316802464,-116.80146302050338,5.072499230021121,9.721243329982121
65,2,0.04026813775201483,-0.08169634677425774,0.18969391336491595,-174.20614282545586,1.611450302694108,-171.85287033755014
65,4,0.03725122694422086,-0.05880828126409283,0.19668402944421395,-116.25530944360544,5.486139156115187,10.443942316627986
66,2,0.04226652610685708,-0.08113168110890741,0.18921686071059304,-173.8688153090745,1.2566208429643084,-171.1038119937972
66,4,0.0391418531939519,-0.05849084872938632,0.1966300901604516,-116.07880046811398,5.587073106744299,11.346858633855
67,2,0.0447415955053584,-0.08052685234962464,0.18899856582806104,-173.7912883268996,0.8890393755704021,-170.14007847306075
67,4,0.04125176149463212,-0.057890240961639604,0.196022349320466,-115.45104667808172,6.037136149448692,12.399496963408023
68,2,0.04541853512552962,-0.08037920385462857,0.18891164612703407,-173.7262190154419,1.0657806760236321,-170.01047562769838
68,4,0.04191266603782952,-0.057838192624031885,0.19631315271440827,-115.9664089875497,6.013277928959894,12.52315166591982
69,2,0.04721455669393602,-0.08053488404866643,0.18998786172727614,-174.59260463957253,1.6623228434323818,-169.87033204146098
69,4,0.043551911738858,-0.057852909157301825,0.19729976418538184,-116.18128131340362,6.165083256772654,12.991246543949622
70,2,0.0495841281165507,-0.07982793961642509,0.18962890397599297,-174.4230897368931,1.4505934708898651,-169.0633927619462
70,4,0.04572105074960404,-0.05733694315591846,0.19717108943063383,-116.07549729153352,6.4717040521523765,13.831854590375688
71,2,0.052210736200670155,-0.08013449886565488,0.19146867017700964,-175.15973212472198,1.7305838605435775,-168.6667818190217
71,4,0.048122488387745736,-0.05746179376927993,0.19913962190999424,-116.5941677171741,6.8819478585485845,14.648154518168973
72,2,0.05738110883596173,-0.07864874779345458,0.19102694009660623,-174.93449244350282,1.630012945021739,-167.06916367294326
72,4,0.0528635861436187,-0.05624002515484522,0.19905559564304703,-116.12733006935808,7.693802442138665,16.55839238768739
73,2,0.060560708907477896,-0.07942331011027047,0.19428493508930333,-177.13709583441218,2.717912563431818,-166.79515567375256
73,4,0.05579841016985714,-0.05682460788352633,0.20283668689274487,-117.323837212844,7.8572333749154035,17.32050018987544
74,2,0.06574442665123746,-0.07567538006051663,0.1897359264228714,-174.37851029823216,1.1262725789701367,-164.11123242662416
74,4,0.06066320940358903,-0.05395707158455123,0.19877394694595094,-115.50247695639024,8.763023083896375,19.878188515826984
75,2,0.06838954703205728,-0.07487728376299657,0.18989821879418353,-174.67405102357418,1.439070174711584,-163.2744558341324
75,4,0.06310149059536115,-0.05324970710717818,0.19910768409965252,-115.50444624992001,8.94851127802614,20.72365043498425
76,2,0.06987822907298696,-0.07350673476887193,0.18809519651600826,-173.4215402953831,0.9797768002488385,-162.18432937801893
76,4,0.06493881333140494,-0.05267224584246278,0.19906235261736868,-115.4028647325767,8.986056208152984,21.623255946400544
77,2,0.07031157515856695,-0.0734650144551754,0.1883435731878828,-173.7041081361221,0.9737993101416478,-162.25233311631138
77,4,0.06513659926408354,-0.05247374427969671,0.198802322877052,-115.0727983189746,8.8408546553991,21.582237733321058
78,2,0.07046543899530612,-0.07355454980846579,0.18854057807774732,-173.85454107966564,1.0594294697610118,-162.35313887699397
78,4,0.06533796637911737,-0.05258768297084697,0.19918957708144497,-115.51760056007498,8.98740841869975,21.425246153881552
79,2,0.07186234804953821,-0.0730849141799143,0.18860877740334606,-174.10556669765555,1.4401540463292055,-161.997449746924
79,4,0.0666180087728946,-0.05216746545475804,0.1992637910694271,-115.10453714335573,9.130396497554926,22.131580961950068
80,2,0.07215392435770998,-0.07282574089141511,0.18831016757876842,-173.693900995962,1.0253355893124614,-161.7366892957711
80,4,0.06673852527933687,-0.05183765877518909,0.19858125881502084,-115.15009456525195,9.227786890297843,22.203330520342664
81,2,0.07234743732741931,-0.07279321553502513,0.1883224265728684,-173.70772851857475,0.8088729588016471,-161.62280397793177
81,4,0.06727700475455015,-0.05208622034742978,0.1996303221762024,-115.52464174329937,9.128217315503997,22.25363893332056
82,2,0.07369327116874028,-0.07229616583398435,0.18838001173318034,-173.6476665427808,1.1472672711757004,-161.09064151272847
82,4,0.06839490423583824,-0.05153406309959935,0.19938681487234158,-115.14740727047072,9.097609122281815,22.879357494609238
83,2,0.07497844281608047,-0.07219564566485599,0.18903775005482215,-174.0413832988858,1.6548476660498144,-161.24488021230744
83,4,0.06963994602139982,-0.051472640874955386,0.200251861099894,-115.36359089742861,9.017260275708185,23.125349385413035
84,2,0.0756701394967605,-0.07163730231161304,0.18852753793476476,-173.8605040279751,1.3565823398020667,-160.73612972966674
84,4,0.07011725462038422,-0.050907270396905804,0.1993602381799067,-114.92655027126635,9.272093315829123,23.547331767351
85,2,0.07854320194531005,-0.07095481983736618,0.18922716295912173,-174.25720248744406,1.9184620981636928,-160.13341800359905
85,4,0.07319564734256823,-0.050550740971775074,0.2014081360014856,-115.49319625827664,9.436680720921506,24.4874101278489
86,2,0.08003858999892072,-0.06994034505987894,0.18838218127131048,-173.72047818280447,1.3011394875215878,-159.28223588408636
86,4,0.07449380166810934,-0.04965545384766288,0.200442931078634,-115.08466709357302,9.527479426742437,24.96552144855001
87,2,0.08027069986878216,-0.06998227265728157,0.18861288245513386,-174.0451427138855,1.5623835911902897,-159.20752228749708
87,4,0.07447376215586632,-0.049506868085488515,0.19996879007818003,-114.7263043451983,9.555681126808853,25.04645509720352
88,2,0.08175319855383674,-0.06913460470740752,0.1881757457281677,-173.77527000878555,1.1605564963680068,-158.65733770804337
88,4,0.07615098141101813,-0.04898642862684834,0.20035758163826808,-115.00552015932766,9.914510807768957,25.691383020884704
89,2,0.08321539171867702,-0.06871330121192032,0.1886023812938596,-173.79975867762195,1.4132214113536063,-158.4635012975603
89,4,0.07711708640831659,-0.048307045689801674,0.1998574677467142,-114.41691774920875,10.170677057312108,26.250724589858798
90,2,0.08640087350632909,-0.06807376769770707,0.18980545859945583,-174.79486110203868,2.0176838636589873,-157.91030304098413
90,4,0.08056473984807662,-0.04795881483524714,0.2024813157325237,-115.20096526026015,10.00607620002602,27.331023817998847
91,2,0.08725872857314626,-0.06704660728695891,0.18851887997594463,-174.2152401087303,1.346788955933154,-157.08822594626494
91,4,0.08105892879096938,-0.046962492548423856,0.20047909472824,-114.33148652790926,10.564663938577457,27.604092485495816
92,2,0.08886923064783989,-0.066407025849878,0.1887793907384995,-174.3712411529536,1.538848596831802,-156.67083954625232
92,4,0.08259238815800861,-0.04636914947998389,0.20084733719094466,-114.35378869929646,10.778642234577847,28.36996152297747
93,2,0.09275248331518351,-0.06465946002442298,0.18889575766085948,-174.47003035120485,1.5859549372665276,-155.44304246734274
93,4,0.08699767765825155,-0.04519090821040882,0.20288568316553024,-114.86738536981734,11.078187574251427,29.902606303847744
94,2,0.09534550306218413,-0.06383146759205612,0.1895865976465055,-175.13559437689696,2.3345083088179157,-155.1948847694902
94,4,0.08970700596404305,-0.044574176181142504,0.2044331017093538,-115.22284520872172,10.967867587999585,30.395602817206274
95,2,0.09569081278854667,-0.06257116272864906,0.18764082475540472,-174.29348543812742,1.6450505240066888,-154.17901885713354
95,4,0.08952939693402848,-0.043375906908287874,0.20144586202433537,-113.87820030846896,11.047873160142148,31.002275573164617
95,9,0.0780529352547825,-0.06764479886706266,0.20536432659103268,147.88462065892247,63.929110651121945,-31.722565217865263
96,2,0.09624794097682592,-0.06241143860857775,0.18788836134634054,-174.3464668121466,1.827067355508999,-154.18229663544736
96,4,0.09037590266955622,-0.04337431231779495,0.2025121478702913,-114.13714029076588,10.718967399909744,31.06901684464918
96,9,0.07871869084498585,-0.06768452188537327,0.2059176974112835,148.9519038408656,64.23371421249657,-30.83147117096031
97,2,0.09838202781900647,-0.061474994024121675,0.1881516545521312,-174.5481234310838,2.0975164728426927,-153.58782612833187
97,4,0.09223059115970801,-0.04242485253777204,0.20247953159794208,-114.0451051655986,10.824270511119472,31.827123841961686
97,9,0.08110046272220868,-0.06713025102954923,0.2066192905160095,149.40981745771876,64.03484044530934,-29.79455598106443
98,2,0.10272556453254213,-0.05970022021614042,0.18914888258620013,-175.05723749065106,2.3476018521907456,-152.5306186026159
98,4,0.09640082476300173,-0.04079242514976331,0.20396587679867573,-114.21704481436258,10.920751707817956,33.091331675281985
98,9,0.08558989747368045,-0.06575781639947162,0.20757606372430124,149.37754823684043,64.4798513067231,-29.00096673359589
99,2,0.10253208072598081,-0.05891812327483017,0.18768921376306913,-174.204102087795,2.1378287848201216,-152.1665722550524
99,4,0.09639996126492864,-0.04027923296996293,0.202844181772867,-113.60373788231345,11.222741586611052,33.4954022947107
99,9,0.08541533948029835,-0.06487265849450233,0.20563233706595302,149.3812152029483,64.88905248182697,-28.737572998413082
100,2,0.10455878680585412,-0.058338389099311994,0.18858624391997336,-174.89448823062628,2.493994853727239,-151.89777659977256
100,4,0.09818331824421185,-0.03960373316312193,0.20352364552362237,-113.64347701179892,11.341406432833026,34.03482510319155
100,9,0.08768690992372496,-0.0646084590534776,0.20702199641992627,149.49744752879266,65.21218195447952,-28.32576121400559
101,2,0.10690003188873118,-0.05649174928774542,0.1877202809079998,-174.61113239736576,2.073151190413957,-150.7171345506499
101,4,0.10041280411231301,-0.03796085232350495,0.20273240652272906,-113.04297897057293,11.572459727516083,35.28899984534997
101,9,0.08986008271614694,-0.06271411126382911,0.20503174797469348,149.159457371553,65.62439230772776,-27.731846189120866
102,2,0.10769140067963646,-0.05613464795547885,0.1879330836219117,-174.80355877063835,2.501377377123155,-150.55227405395274
102,4,0.10171364996295441,-0.037845449739649206,0.20411477773815023,-113.6505676398467,11.672392621485281,35.51072090782024
102,9,0.09085894630666533,-0.0625668928218944,0.20568420879133453,149.38758861658124,65.54080584157624,-27.317671170373316
103,2,0.1093472792118384,-0.055284967217023744,0.18810764541222455,-174.5096321455535,2.0759931921200643,-150.01957527035935
103,4,0.10300196902344715,-0.03694183446137811,0.20371489238310037,-112.97869872037548,12.027314573696474,36.22495120633035
103,9,0.09269580419768697,-0.06190589657954119,0.20595998868854598,148.60816301261124,66.00293555045027,-27.537466094900932
104,2,0.11119814179865128,-0.05380410540217247,0.1874537084974349,-174.47921775274332,1.8841602335740264,-149.14860371890637
104,4,0.10530651310494832,-0.0357627911238646,0.2042128960259108,-112.89352919204258,12.459286144609631,37.394629095173926
104,9,0.09523070316760579,-0.06088673634404366,0.20621701596438718,148.4189978183976,66.4354733892635,-27.10355329559322
105,2,0.11297508065179769,-0.053396624176445105,0.1885662605103541,-175.11751644055354,2.396092135694043,-149.1672279331535
105,4,0.10723156312975607,-0.03534070365861495,0.20570887469977092,-113.29979139754883,12.182685824096232,37.50918883372742
105,9,0.09707418062789219,-0.06073143987092942,0.20749233546099646,147.64461358509888,66.72685744465703,-27.456019390997913
106,2,0.1132794240078714,-0.052295570682992044,0.18714570850998058,-174.60636714880968,1.766311952946588,-148.2221492246433
106,4,0.1072750168787296,-0.03443173348791141,0.20395564532790264,-112.55451035802454,12.6425643176173,38.143284900112164
106,9,0.09755152838190646,-0.0596385324729366,0.20592432895650625,149.03543007681225,66.8040709283446,-25.709142471082277
107,2,0.11357923409538731,-0.05191154525171256,0.18689938857905453,-174.88543394162863,1.9730841568044857,-148.27479970136127
107,4,0.10773777342859535,-0.034118979883979564,0.20402248957689934,-112.54438411387089,12.780162857450888,38.3864986101141
107,9,0.09783142312060934,-0.059244555712786764,0.20550358978720656,148.7879473982876,66.6387441188637,-25.812193392790167
108,2,0.1153112297913288,-0.050994877112377976,0.1870995506712788,-174.74929936669716,1.866894669855122,-147.65926042326285
108,4,0.10950863345253581,-0.03329908983924183,0.204522513971067,-112.49787886713064,12.598915894621456,38.61825647582316
108,9,0.09971216860931088,-0.05859068357604851,0.2058153004416713,149.49414779144877,67.31758865594053,-25.11156280120479
109,2,0.11599630430663702,-0.05087482414804124,0.18763744627590306,-174.86268801532427,1.8099245304925284,-147.5178902577359
109,4,0.10984547260664673,-0.03327515458562047,0.2042225410984645,161.43779382845022,20.927420722191503,42.87698862889268
109,9,0.10020118437605374,-0.058459455790564156,0.20604735288780912,150.1376466399174,67.30266988642023,-24.532319519198833
110,2,0.11680174930233335,-0.04998053854244836,0.18714161809615432,-174.91128627523514,2.248659787094937,-147.25065515103216
110,4,0.11087704938266428,-0.0324015439403309,0.2046221039515518,-112.38171099283699,12.491851513137691,39.37492236821208
110,9,0.1011249569472945,-0.05762018043211892,0.2055045818818021,149.8007967316821,67.30350717592286,-24.433850959360118
111,2,0.11752308745613387,-0.0493929266775267,0.18699552393775154,-174.74675938291182,2.1343440888736422,-146.79911098068476
111,9,0.10210325432414635,-0.05724467128253755,0.20560021548376414,150.0648256664533,67.21021764694238,-23.997840277178778
