frame,input_angle,rglob_x,rglob_y,rglob_z,tglob_x,tglob_y,tglob_z,marker_id,tx_local,ty_local,tz_local
42,105.0,-2.029292634768253,0.16726805137987777,-0.27984760985964274,-31.962337204550703,-83.29839500656146,221.5542837373208,9,-0.0494350700294584,-0.0709768995110058,0.20586809130911018
42,105.0,-2.029292634768253,0.16726805137987777,-0.27984760985964274,-31.962337204550703,-83.29839500656146,221.5542837373208,8,-0.008012647835066855,-0.08301068103679983,0.2145740145531587
48,100.0,-2.0581318608371704,0.07942838814823336,-0.10626974282593511,-6.3045201859344,-86.33139364534279,221.43897489182947,2,-0.005175388580826435,-0.08473326799178824,0.1926394959742064
48,100.0,-2.0581318608371704,0.07942838814823336,-0.10626974282593511,-6.3045201859344,-86.33139364534279,221.43897489182947,4,-0.0034159782583226437,-0.06052166866851329,0.1965553237226853
48,100.0,-2.0581318608371704,0.07942838814823336,-0.10626974282593511,-6.3045201859344,-86.33139364534279,221.43897489182947,9,-0.026737595210755697,-0.07718855406275504,0.2076892323927786
48,100.0,-2.0581318608371704,0.07942838814823336,-0.10626974282593511,-6.3045201859344,-86.33139364534279,221.43897489182947,8,0.01677700375332407,-0.0841627003730236,0.21552077304764952
53,92.0,-2.0493506648413407,0.04369647360023883,-0.059003035526311226,2.01648098262268,-87.02579121687276,221.52319682476931,2,0.0024778543992064607,-0.08495773549997712,0.19205804180445074
53,92.0,-2.0493506648413407,0.04369647360023883,-0.059003035526311226,2.01648098262268,-87.02579121687276,221.52319682476931,4,0.0034044427840274932,-0.060729110721096234,0.1958836363728589
53,92.0,-2.0493506648413407,0.04369647360023883,-0.059003035526311226,2.01648098262268,-87.02579121687276,221.52319682476931,9,-0.019065170076212428,-0.07866970916488214,0.20795045946531562
53,92.0,-2.0493506648413407,0.04369647360023883,-0.059003035526311226,2.01648098262268,-87.02579121687276,221.52319682476931,8,0.025157701340481904,-0.08396315697989386,0.21658201224095786
58,90.0,-2.0412834597517766,-0.04250015631976852,0.04931323380602766,23.43030270262935,-86.72319975867902,220.81765580633166,2,0.02214449210515363,-0.08372988862051871,0.18965823498575932
58,90.0,-2.0412834597517766,-0.04250015631976852,0.04931323380602766,23.43030270262935,-86.72319975867902,220.81765580633166,4,0.020915011005160102,-0.06033071280602668,0.19544808885935058
58,90.0,-2.0412834597517766,-0.04250015631976852,0.04931323380602766,23.43030270262935,-86.72319975867902,220.81765580633166,9,0.0009954892216043217,-0.07997594136456676,0.206126697503506
58,90.0,-2.0412834597517766,-0.04250015631976852,0.04931323380602766,23.43030270262935,-86.72319975867902,220.81765580633166,8,0.04565749223841409,-0.08059662108456274,0.21398641408029734
64,83.0,-2.0358245491676628,-0.124200895736607,0.14963674556901138,43.303419991952595,-84.79096607008651,221.44610765398193,2,0.04026813775201483,-0.08169634677425774,0.18969391336491595
64,83.0,-2.0358245491676628,-0.124200895736607,0.14963674556901138,43.303419991952595,-84.79096607008651,221.44610765398193,4,0.03725122694422086,-0.05880828126409283,0.19668402944421395
64,83.0,-2.0358245491676628,-0.124200895736607,0.14963674556901138,43.303419991952595,-84.79096607008651,221.44610765398193,9,0.019601827735189,-0.08002517544606721,0.20622597770338308
64,83.0,-2.0358245491676628,-0.124200895736607,0.14963674556901138,43.303419991952595,-84.79096607008651,221.44610765398193,8,0.06508700375532953,-0.07699020876076193,0.2156001404463544
69,78.0,-2.032060037900992,-0.1675999122889864,0.19872591496515812,53.582660784490585,-83.01438418563319,221.9813506174648,2,0.0495841281165507,-0.07982793961642509,0.18962890397599297
69,78.0,-2.032060037900992,-0.1675999122889864,0.19872591496515812,53.582660784490585,-83.01438418563319,221.9813506174648,4,0.04572105074960404,-0.05733694315591846,0.19717108943063383
69,78.0,-2.032060037900992,-0.1675999122889864,0.19872591496515812,53.582660784490585,-83.01438418563319,221.9813506174648,9,0.029157725320820813,-0.07901286239856656,0.20569166526033758
69,78.0,-2.032060037900992,-0.1675999122889864,0.19872591496515812,53.582660784490585,-83.01438418563319,221.9813506174648,8,0.07442739669980301,-0.07358799139742676,0.21456187526919854
74,75.0,-2.023379381069227,-0.2563286539222015,0.2917693597598229,74.39581791141025,-78.06193748387244,223.59329798625092,2,0.06838954703205728,-0.07487728376299657,0.18989821879418353
74,75.0,-2.023379381069227,-0.2563286539222015,0.2917693597598229,74.39581791141025,-78.06193748387244,223.59329798625092,4,0.06310149059536115,-0.05324970710717818,0.19910768409965252
74,75.0,-2.023379381069227,-0.2563286539222015,0.2917693597598229,74.39581791141025,-78.06193748387244,223.59329798625092,9,0.04868832718560803,-0.07625646507886566,0.20635558618110053
74,75.0,-2.023379381069227,-0.2563286539222015,0.2917693597598229,74.39581791141025,-78.06193748387244,223.59329798625092,8,0.09490145255623209,-0.0671041559543887,0.2176670946081616
80,70.0,-2.025544070307936,-0.28406735188190174,0.3070923196572882,79.28793011855565,-76.50291012959416,223.93371322585185,2,0.07234743732741931,-0.07279321553502513,0.1883224265728684
80,70.0,-2.025544070307936,-0.28406735188190174,0.3070923196572882,79.28793011855565,-76.50291012959416,223.93371322585185,4,0.06727700475455015,-0.05208622034742978,0.1996303221762024
80,70.0,-2.025544070307936,-0.28406735188190174,0.3070923196572882,79.28793011855565,-76.50291012959416,223.93371322585185,9,0.05315753227837587,-0.07493289108316872,0.20532497919199175
80,70.0,-2.025544070307936,-0.28406735188190174,0.3070923196572882,79.28793011855565,-76.50291012959416,223.93371322585185,8,0.09885192942647383,-0.0645868391285517,0.2163089952986474
85,60.0,-1.9947752002346044,-0.31623233689094093,0.30852810632374306,86.7824094560467,-73.80124729756523,223.0854457559788,2,0.08003858999892072,-0.06994034505987894,0.18838218127131048
85,60.0,-1.9947752002346044,-0.31623233689094093,0.30852810632374306,86.7824094560467,-73.80124729756523,223.0854457559788,4,0.07449380166810934,-0.04965545384766288,0.200442931078634
85,60.0,-1.9947752002346044,-0.31623233689094093,0.30852810632374306,86.7824094560467,-73.80124729756523,223.0854457559788,9,0.061420089838072955,-0.07327998033882846,0.20632838576831877
85,60.0,-1.9947752002346044,-0.31623233689094093,0.30852810632374306,86.7824094560467,-73.80124729756523,223.0854457559788,8,0.10655568000596176,-0.060602312256135195,0.216354431748338
85,60.0,-1.9947752002346044,-0.31623233689094093,0.30852810632374306,86.7824094560467,-73.80124729756523,223.0854457559788,10,0.08317804831839028,-0.10055646447995444,0.22262050038519093
90,66.0,-1.9817283677404178,-0.3444018664080975,0.33690052939178966,95.85290675347439,-71.83266434294067,225.8346859891867,2,0.08725872857314626,-0.06704660728695891,0.18851887997594463
90,66.0,-1.9817283677404178,-0.3444018664080975,0.33690052939178966,95.85290675347439,-71.83266434294067,225.8346859891867,4,0.08105892879096938,-0.046962492548423856,0.20047909472824
90,66.0,-1.9817283677404178,-0.3444018664080975,0.33690052939178966,95.85290675347439,-71.83266434294067,225.8346859891867,9,0.06891883520603484,-0.0710146049498116,0.20602198162311686
96,64.0,-1.9755341427291138,-0.4134536156018498,0.37170184073955953,106.96482136578776,-65.25393708858645,223.93478426836333,2,0.09838202781900647,-0.061474994024121675,0.1881516545521312
96,64.0,-1.9755341427291138,-0.4134536156018498,0.37170184073955953,106.96482136578776,-65.25393708858645,223.93478426836333,4,0.09223059115970801,-0.04242485253777204,0.20247953159794208
96,64.0,-1.9755341427291138,-0.4134536156018498,0.37170184073955953,106.96482136578776,-65.25393708858645,223.93478426836333,9,0.08110046272220868,-0.06713025102954923,0.2066192905160095
96,64.0,-1.9755341427291138,-0.4134536156018498,0.37170184073955953,106.96482136578776,-65.25393708858645,223.93478426836333,8,0.1265401409927758,-0.05032377054000821,0.21870594234013177
96,64.0,-1.9755341427291138,-0.4134536156018498,0.37170184073955953,106.96482136578776,-65.25393708858645,223.93478426836333,10,0.1042562620072555,-0.09040217446352833,0.21862095130062092
101,60.0,-1.9800253694326688,-0.47101617593563844,0.4614928930406793,119.78285679011871,-59.69489636906323,227.42320619413488,2,0.10769140067963646,-0.05613464795547885,0.1879330836219117
101,60.0,-1.9800253694326688,-0.47101617593563844,0.4614928930406793,119.78285679011871,-59.69489636906323,227.42320619413488,4,0.10171364996295441,-0.037845449739649206,0.20411477773815023
101,60.0,-1.9800253694326688,-0.47101617593563844,0.4614928930406793,119.78285679011871,-59.69489636906323,227.42320619413488,9,0.09085894630666533,-0.0625668928218944,0.20568420879133453
101,60.0,-1.9800253694326688,-0.47101617593563844,0.4614928930406793,119.78285679011871,-59.69489636906323,227.42320619413488,8,0.13702643677908471,-0.04392377334006874,0.2201092554386189
106,58.0,-1.9425970359945255,-0.4892614449539783,0.45163543248098875,125.08500691400447,-55.69209070230358,224.56533555967602,2,0.11357923409538731,-0.05191154525171256,0.18689938857905453
106,58.0,-1.9425970359945255,-0.4892614449539783,0.45163543248098875,125.08500691400447,-55.69209070230358,224.56533555967602,4,0.10773777342859535,-0.034118979883979564,0.20402248957689934
106,58.0,-1.9425970359945255,-0.4892614449539783,0.45163543248098875,125.08500691400447,-55.69209070230358,224.56533555967602,9,0.09783142312060934,-0.059244555712786764,0.20550358978720656
106,58.0,-1.9425970359945255,-0.4892614449539783,0.45163543248098875,125.08500691400447,-55.69209070230358,224.56533555967602,8,0.14394426698999258,-0.038998208135860996,0.22022709263671206
106,58.0,-1.9425970359945255,-0.4892614449539783,0.45163543248098875,125.08500691400447,-55.69209070230358,224.56533555967602,10,0.12421399731399468,-0.08061595574032886,0.21821673413366194
112,55.0,-1.943155733550726,-0.5444646210785536,0.456456495790878,132.46637614349615,-50.82170172206543,225.61207164927393,2,0.12077708404447109,-0.04745617744899579,0.18757416501391663
112,55.0,-1.943155733550726,-0.5444646210785536,0.456456495790878,132.46637614349615,-50.82170172206543,225.61207164927393,4,0.11546094492480855,-0.030242932928924243,0.20668896516217308
112,55.0,-1.943155733550726,-0.5444646210785536,0.456456495790878,132.46637614349615,-50.82170172206543,225.61207164927393,9,0.10581743174061005,-0.05575374802320594,0.2067268149316618
112,55.0,-1.943155733550726,-0.5444646210785536,0.456456495790878,132.46637614349615,-50.82170172206543,225.61207164927393,8,0.15080256042605422,-0.033022676041151666,0.22115961858099026
112,55.0,-1.943155733550726,-0.5444646210785536,0.456456495790878,132.46637614349615,-50.82170172206543,225.61207164927393,10,0.13228287124881855,-0.0757377873982244,0.21834370273665082
117,54.0,-1.9732832621725829,-0.5911623264286856,0.5316322054065282,141.36121062803971,-46.423250086464876,230.25410742370025,2,0.12580944468494246,-0.043745267504171174,0.18763931245882579
117,54.0,-1.9732832621725829,-0.5911623264286856,0.5316322054065282,141.36121062803971,-46.423250086464876,230.25410742370025,4,0.11984185477196234,-0.02665077017947792,0.20610504386626982
117,54.0,-1.9732832621725829,-0.5911623264286856,0.5316322054065282,141.36121062803971,-46.423250086464876,230.25410742370025,9,0.11149952953535694,-0.05261118130706719,0.20702868402699545
117,54.0,-1.9732832621725829,-0.5911623264286856,0.5316322054065282,141.36121062803971,-46.423250086464876,230.25410742370025,8,0.15780000761063065,-0.02901780231344265,0.22351251066210862
122,53.0,-1.9626450677869274,-0.634301067870578,0.5689079045235603,149.43572328000494,-40.952392368280194,231.44965963769374,2,0.13263039229694248,-0.038888526900817046,0.18817651536358956
122,53.0,-1.9626450677869274,-0.634301067870578,0.5689079045235603,149.43572328000494,-40.952392368280194,231.44965963769374,4,0.12731623466937073,-0.02220400171471249,0.20831781279652814
122,53.0,-1.9626450677869274,-0.634301067870578,0.5689079045235603,149.43572328000494,-40.952392368280194,231.44965963769374,9,0.11922917395602069,-0.04853626492812557,0.20795894820784772
122,53.0,-1.9626450677869274,-0.634301067870578,0.5689079045235603,149.43572328000494,-40.952392368280194,231.44965963769374,8,0.16446354015546638,-0.02265831531736421,0.22381026203351256
128,50.0,-1.8922322358880561,-0.6267965613934103,0.5780953147617276,158.40300645127508,-36.190162800302765,232.21434567010763,2,0.13900934737923648,-0.03286104596510849,0.18742227935437256
128,50.0,-1.8922322358880561,-0.6267965613934103,0.5780953147617276,158.40300645127508,-36.190162800302765,232.21434567010763,9,0.1269980647633739,-0.0433135610262253,0.2080074281111744
128,50.0,-1.8922322358880561,-0.6267965613934103,0.5780953147617276,158.40300645127508,-36.190162800302765,232.21434567010763,4,0.13496172898877812,-0.016706496864360237,0.21003808842248514
133,47.0,-1.9086761739825833,-0.7252369889028955,0.6771972428797661,169.94715373922986,-24.514932327643503,233.52517270723595,2,0.1476165325443241,-0.023875505142870377,0.1865610650003993
133,47.0,-1.9086761739825833,-0.7252369889028955,0.6771972428797661,169.94715373922986,-24.514932327643503,233.52517270723595,9,0.1374457746720369,-0.03515130739397447,0.20772154297468542
133,47.0,-1.9086761739825833,-0.7252369889028955,0.6771972428797661,169.94715373922986,-24.514932327643503,233.52517270723595,4,0.14306112088732706,-0.008121733177827595,0.20878230763942784
133,47.0,-1.9086761739825833,-0.7252369889028955,0.6771972428797661,169.94715373922986,-24.514932327643503,233.52517270723595,8,0.18367249412319214,-0.004246711186107193,0.2272471209549358
139,43.0,-1.837162317223646,-0.7132133463494876,0.6003518901561058,179.63870613755248,-18.731436303562685,236.50736876090772,2,0.15602889474408077,-0.015936227182331723,0.18863284172782047
139,43.0,-1.837162317223646,-0.7132133463494876,0.6003518901561058,179.63870613755248,-18.731436303562685,236.50736876090772,4,0.15206593006378016,-0.0005583473836180614,0.21184862893880813
139,43.0,-1.837162317223646,-0.7132133463494876,0.6003518901561058,179.63870613755248,-18.731436303562685,236.50736876090772,9,0.14788200066401475,-0.028032449575815677,0.21126705235241083
139,43.0,-1.837162317223646,-0.7132133463494876,0.6003518901561058,179.63870613755248,-18.731436303562685,236.50736876090772,10,0.1868217371786218,-0.04281721237357542,0.23115015911589468
144,40.0,-1.8619150635690773,-0.7633778829429629,0.6984035682515178,186.05776845202985,-12.080063995993457,239.1864420879852,2,0.1596436716854381,-0.011791414556877445,0.1891654704192622
144,40.0,-1.8619150635690773,-0.7633778829429629,0.6984035682515178,186.05776845202985,-12.080063995993457,239.1864420879852,4,0.15471573891627008,0.0035136136594473,0.21116447959095208
144,40.0,-1.8619150635690773,-0.7633778829429629,0.6984035682515178,186.05776845202985,-12.080063995993457,239.1864420879852,9,0.15273205661679431,-0.02402848202943683,0.2126598359621766
149,39.0,-1.9131276324431095,-0.8203928380086681,0.7295935798959424,183.73087442692685,-11.042958241164941,238.30741077222137,2,0.15914090475866122,-0.012590818150220133,0.18941015948682793
149,39.0,-1.9131276324431095,-0.8203928380086681,0.7295935798959424,183.73087442692685,-11.042958241164941,238.30741077222137,4,0.15414259057732285,0.0029060136536289824,0.2116567658061853
149,39.0,-1.9131276324431095,-0.8203928380086681,0.7295935798959424,183.73087442692685,-11.042958241164941,238.30741077222137,9,0.15137228632104627,-0.024739997617986,0.21190488046059017
149,39.0,-1.9131276324431095,-0.8203928380086681,0.7295935798959424,183.73087442692685,-11.042958241164941,238.30741077222137,8,0.1950434232781792,0.009987071180715235,0.2303349784117772
155,38.0,-1.867262618252932,-0.7771548640045088,0.6841411587747437,179.90367968289775,-12.166905387634747,232.85656607853994,2,0.1588887625004067,-0.012220382803747234,0.18886949454342947
155,38.0,-1.867262618252932,-0.7771548640045088,0.6841411587747437,179.90367968289775,-12.166905387634747,232.85656607853994,4,0.1543098987651178,0.0032878706938114744,0.2117092113686997
155,38.0,-1.867262618252932,-0.7771548640045088,0.6841411587747437,179.90367968289775,-12.166905387634747,232.85656607853994,9,0.15130052928437582,-0.024163451932838215,0.21117961925638343
155,38.0,-1.867262618252932,-0.7771548640045088,0.6841411587747437,179.90367968289775,-12.166905387634747,232.85656607853994,8,0.19518757872041684,0.010381194615934588,0.22990466633505696
155,38.0,-1.867262618252932,-0.7771548640045088,0.6841411587747437,179.90367968289775,-12.166905387634747,232.85656607853994,10,0.1936503086319895,-0.038411819846854656,0.23450381842471807
160,37.0,-1.8529527575385238,-0.8040226576626669,0.7177606366176214,192.40566523843134,-5.227594621560065,241.21232856898132,2,0.1642243793066118,-0.005866523784122691,0.1896265026311422
160,37.0,-1.8529527575385238,-0.8040226576626669,0.7177606366176214,192.40566523843134,-5.227594621560065,241.21232856898132,4,0.15963874795086214,0.00942100073453937,0.21270671900485155
160,37.0,-1.8529527575385238,-0.8040226576626669,0.7177606366176214,192.40566523843134,-5.227594621560065,241.21232856898132,9,0.15857104974635727,-0.01844354319991469,0.21367464410902856
165,32.0,-1.8905619465583279,-0.926318786059431,0.7949565178597373,199.72905381567105,7.281538141524131,242.86139706951863,2,0.17116208572107872,0.0029478720959651467,0.1907904100518403
165,32.0,-1.8905619465583279,-0.926318786059431,0.7949565178597373,199.72905381567105,7.281538141524131,242.86139706951863,4,0.1680792200638328,0.018218052893249567,0.2160768208739766
165,32.0,-1.8905619465583279,-0.926318786059431,0.7949565178597373,199.72905381567105,7.281538141524131,242.86139706951863,9,0.1680754765639238,-0.009855042733147534,0.21622192360894504
165,32.0,-1.8905619465583279,-0.926318786059431,0.7949565178597373,199.72905381567105,7.281538141524131,242.86139706951863,8,0.21030409191250263,0.02960603893221675,0.23588586562153158
171,32.0,-1.8243522088516995,-0.9142970834522351,0.7869330331241194,210.64288705726975,15.943040625044473,246.9212196708513,2,0.17640454945651154,0.011830347328580855,0.1904158058934317
171,32.0,-1.8243522088516995,-0.9142970834522351,0.7869330331241194,210.64288705726975,15.943040625044473,246.9212196708513,4,0.17184175414824696,0.026663522618761117,0.21391463589554055
171,32.0,-1.8243522088516995,-0.9142970834522351,0.7869330331241194,210.64288705726975,15.943040625044473,246.9212196708513,9,0.1762710720180294,-0.0012224576320628055,0.21792958376474614
176,30.0,-1.810963196015594,-0.9870377838400126,0.8025692715605646,220.5873170084907,28.938699656684932,251.0537830963745,2,0.18345410351224734,0.022626912039508167,0.1918545291475618
176,30.0,-1.810963196015594,-0.9870377838400126,0.8025692715605646,220.5873170084907,28.938699656684932,251.0537830963745,4,0.17865007585530676,0.037071659672075576,0.21488850783842234
176,30.0,-1.810963196015594,-0.9870377838400126,0.8025692715605646,220.5873170084907,28.938699656684932,251.0537830963745,9,0.18660549664834467,0.009544435851450516,0.22144313241820507
181,30.0,-1.824751928600939,-1.0902233817676792,0.9125938702395183,224.72504591598383,41.71032368949844,250.4595709680781,2,0.1870692070095787,0.031237717594169535,0.19129076938479142
181,30.0,-1.824751928600939,-1.0902233817676792,0.9125938702395183,224.72504591598383,41.71032368949844,250.4595709680781,4,0.18286075139902036,0.0454893551062739,0.21505563196611183
181,30.0,-1.824751928600939,-1.0902233817676792,0.9125938702395183,224.72504591598383,41.71032368949844,250.4595709680781,9,0.192931807569185,0.01841163416539707,0.22221959966903407
181,30.0,-1.824751928600939,-1.0902233817676792,0.9125938702395183,224.72504591598383,41.71032368949844,250.4595709680781,8,0.23398831092872552,0.06642551527456615,0.24551955096121986
187,28.0,-1.8088563223217096,-1.1371503090517716,0.9346477263026874,230.53414453743832,51.04767716537449,252.96295650733134,2,0.19036196898163446,0.0386362500642833,0.1916281222410767
187,28.0,-1.8088563223217096,-1.1371503090517716,0.9346477263026874,230.53414453743832,51.04767716537449,252.96295650733134,4,0.1855952993759916,0.052518202401506,0.2147093886041209
187,28.0,-1.8088563223217096,-1.1371503090517716,0.9346477263026874,230.53414453743832,51.04767716537449,252.96295650733134,9,0.19896941674961252,0.02617706313736448,0.2241075892974032
187,28.0,-1.8088563223217096,-1.1371503090517716,0.9346477263026874,230.53414453743832,51.04767716537449,252.96295650733134,8,0.2402262182656861,0.07663602117666153,0.24922960561338547
192,22.0,-1.764992057908438,-1.1395931960511714,0.8172214612870086,238.8841265528703,57.66939272472993,259.3148422280982,2,0.19229947383402782,0.0454150370627323,0.19111240605456084
192,22.0,-1.764992057908438,-1.1395931960511714,0.8172214612870086,238.8841265528703,57.66939272472993,259.3148422280982,4,0.18853096853923407,0.059384225810642004,0.2151440594225617
192,22.0,-1.764992057908438,-1.1395931960511714,0.8172214612870086,238.8841265528703,57.66939272472993,259.3148422280982,9,0.2042703855674195,0.03376449415985681,0.22595278103701716
197,20.0,-1.7450693615522181,-1.19847292548492,0.8212313759893358,245.69064414176552,69.63245706764607,263.1447948236252,2,0.1966763519161024,0.054900843270398056,0.1926835916948068
197,20.0,-1.7450693615522181,-1.19847292548492,0.8212313759893358,245.69064414176552,69.63245706764607,263.1447948236252,4,0.19210438440743316,0.06847033884077036,0.21584622242917592
197,20.0,-1.7450693615522181,-1.19847292548492,0.8212313759893358,245.69064414176552,69.63245706764607,263.1447948236252,9,0.21149833934261777,0.04395813429445996,0.22895962794048735
203,16.0,-1.7447731884609687,-1.2815833553765574,1.0163022854248547,249.2940500747139,85.31889812659885,262.8259444682765,2,0.19845494172397193,0.06416510659121719,0.19208859818362306
203,16.0,-1.7447731884609687,-1.2815833553765574,1.0163022854248547,249.2940500747139,85.31889812659885,262.8259444682765,4,0.194029497398019,0.07751067516096387,0.21508221474412503
203,16.0,-1.7447731884609687,-1.2815833553765574,1.0163022854248547,249.2940500747139,85.31889812659885,262.8259444682765,9,0.21661208353671815,0.054508251206263215,0.2299888295325739
203,16.0,-1.7447731884609687,-1.2815833553765574,1.0163022854248547,249.2940500747139,85.31889812659885,262.8259444682765,8,0.2587660499463737,0.11388497289806297,0.2619289319585154
208,14.0,-1.718482440533359,-1.2745523356637285,0.8258153406640211,254.3999044212512,86.12826106036063,268.7373487771139,2,0.200852159444696,0.06732915308620267,0.1939221641246387
