frame,input_angle,rglob_x,rglob_y,rglob_z,tglob_x,tglob_y,tglob_z,marker_id,rloc_x,rloc_y,rloc_z,tx_local,ty_local,tz_local
6,119.0,-2.007654871506256,0.5077159458292535,-0.5601356699616201,-102.13633942518545,-56.99375921159864,226.48705153448296,9,2.563930329663876,-1.723279998449726,-1.3327141956902346,-0.11296050952679931,-0.039523600471215996,0.2099256846164308
6,119.0,-2.007654871506256,0.5077159458292535,-0.5601356699616201,-102.13633942518545,-56.99375921159864,226.48705153448296,8,2.3235876658781085,0.1041454370767219,1.5934965687753968,-0.0771244777761621,-0.06391087822793506,0.21347288788586266
7,118.0,-2.006424721578403,0.5000248718449078,-0.5596919620208982,-101.18099797079921,-57.568300224800616,226.28782014699976,2,0.8920937319519973,3.0022754716468314,-0.18832349748905522,-0.09143281120523258,-0.05667553545698694,0.19081391688405153
7,118.0,-2.006424721578403,0.5000248718449078,-0.5596919620208982,-101.18099797079921,-57.568300224800616,226.28782014699976,4,-1.985139580961358,0.49777886039046393,-0.6693006619638223,-0.0809902153514957,-0.03676311996882482,0.19885604169061868
7,118.0,-2.006424721578403,0.5000248718449078,-0.5596919620208982,-101.18099797079921,-57.568300224800616,226.28782014699976,9,2.5710388893137197,-1.722959165812418,-1.3355149162872182,-0.1123705244274997,-0.04028715061769325,0.21026738243442528
7,118.0,-2.006424721578403,0.5000248718449078,-0.5596919620208982,-101.18099797079921,-57.568300224800616,226.28782014699976,8,2.327273361699172,0.11476803630843922,1.5973598807629559,-0.07620686464878414,-0.0643571537228945,0.21353108358890663
8,118.0,-2.008000882123534,0.49413485373609817,-0.5585404461447498,-100.34387989261383,-58.031962878815726,226.17611749560274,2,0.8859701539978112,2.9968080222310434,-0.19789299670803717,-0.09061325163467045,-0.05713356886205743,0.19071677595502812
8,118.0,-2.008000882123534,0.49413485373609817,-0.5585404461447498,-100.34387989261383,-58.031962878815726,226.17611749560274,4,-1.9882238817095008,0.4933224043149435,-0.6629695370606913,-0.08039768786366833,-0.03720823559405769,0.19903727874473431
8,118.0,-2.008000882123534,0.49413485373609817,-0.5585404461447498,-100.34387989261383,-58.031962878815726,226.17611749560274,8,2.322018848923867,0.11932956251772803,1.5995592301584638,-0.07522877031108284,-0.06460554476021146,0.21314988852852632
8,118.0,-2.008000882123534,0.49413485373609817,-0.5585404461447498,-100.34387989261383,-58.031962878815726,226.17611749560274,9,2.577653992920703,-1.714346481201812,-1.3308227627329159,-0.11152905186211741,-0.04080311626024632,0.21000136931194302
9,118.0,-2.0047476507739574,0.48949859289729786,-0.5608088344966766,-99.69912751088938,-58.44529107564833,225.95340966140463,2,0.8771518548614551,2.998614285793775,-0.18695726133224133,-0.0901782272426421,-0.05766026184594947,0.19111034149655587
9,118.0,-2.0047476507739574,0.48949859289729786,-0.5608088344966766,-99.69912751088938,-58.44529107564833,225.95340966140463,4,-1.9803673922909342,0.4878952536496594,-0.6626713072999794,-0.0796305722341723,-0.037482928394534376,0.19852411711623735
9,118.0,-2.0047476507739574,0.48949859289729786,-0.5608088344966766,-99.69912751088938,-58.44529107564833,225.95340966140463,9,2.584014044255549,-1.7089882224627064,-1.3250497543292603,-0.11097242551799505,-0.04122161943517752,0.20995898998446194
9,118.0,-2.0047476507739574,0.48949859289729786,-0.5608088344966766,-99.69912751088938,-58.44529107564833,225.95340966140463,8,2.323270493103636,0.1192074181840375,1.60361731637695,-0.07472154183841648,-0.06509088869794986,0.21351713270278308
10,117.0,-2.0045521577030647,0.47642630906083794,-0.5571749091394949,-97.80758368424391,-59.56448877658908,225.6570581313793,2,0.8645105337556815,2.995637331405393,-0.18822570295160657,-0.08839145314829959,-0.058694561827131744,0.191033503793804
10,117.0,-2.0045521577030647,0.47642630906083794,-0.5571749091394949,-97.80758368424391,-59.56448877658908,225.6570581313793,4,-1.9842609399925693,0.4743151108367215,-0.6558061175252126,-0.0778699722496506,-0.03831111707785744,0.19795583678197448
10,117.0,-2.0045521577030647,0.47642630906083794,-0.5571749091394949,-97.80758368424391,-59.56448877658908,225.6570581313793,9,2.5922298297349515,-1.6931188732251565,-1.3188145911612212,-0.10945663825407499,-0.042575843514942854,0.21005886511289118
10,117.0,-2.0045521577030647,0.47642630906083794,-0.5571749091394949,-97.80758368424391,-59.56448877658908,225.6570581313793,8,2.321156009132597,0.13104296661870551,1.609063452927162,-0.07289976517209212,-0.06605493980866571,0.21370614295849144
11,117.0,-2.003169237446024,0.46875611433479897,-0.556936955260017,-96.62898110690978,-60.225039330703744,225.40895513670148,2,0.856236609046232,2.9953665693245783,-0.18281969640718693,-0.0872034585509199,-0.059289641705041855,0.1908513841282222
11,117.0,-2.003169237446024,0.46875611433479897,-0.556936955260017,-96.62898110690978,-60.225039330703744,225.40895513670148,4,-1.9840253326195605,0.4687299246266847,-0.6554353416493408,-0.07710002543974548,-0.03898348933646996,0.19839211875714913
11,117.0,-2.003169237446024,0.46875611433479897,-0.556936955260017,-96.62898110690978,-60.225039330703744,225.40895513670148,9,2.598176618913203,-1.6889040809603224,-1.317124611308059,-0.1081658433525196,-0.043223049810521504,0.2094906818792953
11,117.0,-2.003169237446024,0.46875611433479897,-0.556936955260017,-96.62898110690978,-60.225039330703744,225.40895513670148,8,2.3169458110733854,0.13483231060747736,1.6151760313752073,-0.07160610747683031,-0.0665057451928851,0.21339863060845163
12,117.0,-2.0069328011332233,0.46108954890603293,-0.5565225910878066,-95.38222269251935,-60.732101457624246,225.17217382393795,2,0.8447013842449498,2.9970750861024107,-0.1856541354581027,-0.08604460283731373,-0.05990821321325982,0.19084581288968494
12,117.0,-2.0069328011332233,0.46108954890603293,-0.5565225910878066,-95.38222269251935,-60.732101457624246,225.17217382393795,4,-1.982923448588664,0.45591405558747616,-0.653097888882945,-0.07575276175614434,-0.0392777195446572,0.19740051156895114
12,117.0,-2.0069328011332233,0.46108954890603293,-0.5565225910878066,-95.38222269251935,-60.732101457624246,225.17217382393795,9,2.5969889257753023,-1.682203735328948,-1.3084739381446049,-0.10659359914145655,-0.043680765661477425,0.2084176695064478
12,117.0,-2.0069328011332233,0.46108954890603293,-0.5565225910878066,-95.38222269251935,-60.732101457624246,225.17217382393795,8,2.315069742645061,0.14431886440738817,1.6188894473975008,-0.07029892906836677,-0.06684966934781225,0.2130788941361117
13,117.0,-2.0054773614059753,0.45299623931722455,-0.5553961925010004,-94.23025185213899,-61.34384946742183,224.93267285076476,2,0.8332897593064241,2.9993826866659443,-0.1809909840806796,-0.0849388676893686,-0.060468777105862084,0.1907446572155175
13,117.0,-2.0054773614059753,0.45299623931722455,-0.5553961925010004,-94.23025185213899,-61.34384946742183,224.93267285076476,4,-1.9864209819541234,0.4558007768254845,-0.6495247355656262,-0.07483420589186084,-0.03985390432163534,0.19754143459071563
13,117.0,-2.0054773614059753,0.45299623931722455,-0.5553961925010004,-94.23025185213899,-61.34384946742183,224.93267285076476,9,2.6096257124481204,-1.6737194030799178,-1.3034750815916505,-0.10594895922306131,-0.04453873547262649,0.2089865067007302
13,117.0,-2.0054773614059753,0.45299623931722455,-0.5553961925010004,-94.23025185213899,-61.34384946742183,224.93267285076476,8,2.3134325226599377,0.14717229601061607,1.6226046076880634,-0.06901180234608989,-0.06715438974482615,0.21263769176551786
14,116.0,-2.0055630378449134,0.44937853970504954,-0.5531113047102987,-93.61036160288333,-61.732904544248655,224.87148561935834,2,0.8311908728984143,2.9943812323935397,-0.18827589855686092,-0.0842253446704617,-0.060716265285830316,0.19040930456656444
14,116.0,-2.0055630378449134,0.44937853970504954,-0.5531113047102987,-93.61036160288333,-61.732904544248655,224.87148561935834,4,-1.9872321565971383,0.44974560285702214,-0.6471224448905618,-0.07439397401974598,-0.040174398974359336,0.19767696021965603
14,116.0,-2.0055630378449134,0.44937853970504954,-0.5531113047102987,-93.61036160288333,-61.732904544248655,224.87148561935834,9,2.607913302376136,-1.6704014258863957,-1.307041093271602,-0.10526206286115943,-0.04493117291131695,0.2086930655375126
14,116.0,-2.0055630378449134,0.44937853970504954,-0.5531113047102987,-93.61036160288333,-61.732904544248655,224.87148561935834,8,2.3130967156283915,0.15517695516235896,1.625864858459319,-0.06872957132037191,-0.06781969912164985,0.21366242559924156
15,116.0,-2.0048569680680983,0.44590047298499524,-0.5539458487638979,-93.14940680871904,-61.901190687132384,224.660163615708,2,0.8278190609006715,2.9971354491477173,-0.1820166928682255,-0.08386604089258536,-0.06098800564859173,0.19054375702429374
15,116.0,-2.0048569680680983,0.44590047298499524,-0.5539458487638979,-93.14940680871904,-61.901190687132384,224.660163615708,4,-1.9844818761206866,0.4448662819124966,-0.6385702014748766,-0.0738783685822094,-0.040228009771208564,0.1971647266582384
15,116.0,-2.0048569680680983,0.44590047298499524,-0.5539458487638979,-93.14940680871904,-61.901190687132384,224.660163615708,9,2.617927384802597,-1.6645788951785716,-1.2993778722774443,-0.10483549988119992,-0.045119432434243614,0.208553593667944
15,116.0,-2.0048569680680983,0.44590047298499524,-0.5539458487638979,-93.14940680871904,-61.901190687132384,224.660163615708,8,2.3111963511476383,0.15611554100953295,1.6230286241598277,-0.06816229678543159,-0.06785069173117453,0.21323666737623953
16,116.0,-2.0039768576413977,0.43862165082905136,-0.5526630986493513,-91.94999037101641,-62.447113444974974,224.0597594423451,2,0.8184414553511368,2.9959044773207,-0.18283773728521002,-0.08269096321392175,-0.061459998152099,0.1900181668785406
16,116.0,-2.0039768576413977,0.43862165082905136,-0.5526630986493513,-91.94999037101641,-62.447113444974974,224.0597594423451,4,-1.990183130242182,0.44248557091565505,-0.6459769660397703,-0.07308457941030086,-0.04082353911731582,0.19740115645422593
16,116.0,-2.0039768576413977,0.43862165082905136,-0.5526630986493513,-91.94999037101641,-62.447113444974974,224.0597594423451,9,2.6221033333945107,-1.6578322067012643,-1.2985368603960277,-0.10363734433378637,-0.0457210419199038,0.2077859417315321
16,116.0,-2.0039768576413977,0.43862165082905136,-0.5526630986493513,-91.94999037101641,-62.447113444974974,224.0597594423451,8,2.3104289336364228,0.15980516266003553,1.627803936730625,-0.06677778361912598,-0.06806544490856581,0.21222229913544646
17,116.0,-2.0016996480027283,0.43492022209194464,-0.5478267818184864,-91.23449527758005,-62.868125761898376,223.92838401167938,2,0.814904240117187,2.9940949179555694,-0.18447719245493985,-0.08194342084049062,-0.061705057045649124,0.18970373237038518
17,116.0,-2.0016996480027283,0.43492022209194464,-0.5478267818184864,-91.23449527758005,-62.868125761898376,223.92838401167938,4,-1.9800511335466255,0.43702044166661563,-0.638496908761871,-0.07216334389710746,-0.04095342224202235,0.19640417901330873
17,116.0,-2.0016996480027283,0.43492022209194464,-0.5478267818184864,-91.23449527758005,-62.868125761898376,223.92838401167938,9,2.625410004126995,-1.6484501682825712,-1.3069995246882151,-0.10321508191700009,-0.04623337207781555,0.2081057770819721
17,116.0,-2.0016996480027283,0.43492022209194464,-0.5478267818184864,-91.23449527758005,-62.868125761898376,223.92838401167938,8,2.315185453185326,0.16568448845486192,1.630624630436367,-0.06600256007744783,-0.068271130061225,0.2118918719583255
18,116.0,-2.000868193054601,0.4343041715665123,-0.5478604378720272,-91.22966002085997,-62.94647268280261,223.98369655986417,2,0.8162507586956131,2.9963282472393282,-0.18855063832506871,-0.08190170103735672,-0.06172472971955026,0.18968035628051058
18,116.0,-2.000868193054601,0.4343041715665123,-0.5478604378720272,-91.22966002085997,-62.94647268280261,223.98369655986417,4,-1.9808245423947155,0.4366031884909083,-0.6378514192318687,-0.07208440911506682,-0.040973461325479035,0.1963044049588998
18,116.0,-2.000868193054601,0.4343041715665123,-0.5478604378720272,-91.22966002085997,-62.94647268280261,223.98369655986417,9,2.6279741008120734,-1.6442935028332881,-1.3033593545170266,-0.10339613056442204,-0.04639573364971492,0.20852029192965024
18,116.0,-2.000868193054601,0.4343041715665123,-0.5478604378720272,-91.22966002085997,-62.94647268280261,223.98369655986417,8,2.3149045290493513,0.16387236548555262,1.628392853129857,-0.066100481619635,-0.06846004678947248,0.21231955472417594
19,116.0,-2.0035479134052374,0.42669748604646335,-0.5400659081493033,-89.3839367077328,-63.93828089698896,223.98484720163069,2,0.7996156018747624,3.001835318104506,-0.16428609654827842,-0.08081847160876052,-0.06312708838878407,0.19112768377270425
19,116.0,-2.0035479134052374,0.42669748604646335,-0.5400659081493033,-89.3839367077328,-63.93828089698896,223.98484720163069,4,-1.9886601157965103,0.42701957887765857,-0.6221256071332063,-0.070918171205313,-0.04199459957910158,0.19731089619117614
19,116.0,-2.0035479134052374,0.42669748604646335,-0.5400659081493033,-89.3839367077328,-63.93828089698896,223.98484720163069,9,2.624542105130966,-1.6331007606498382,-1.3044765467644412,-0.10183676383555658,-0.04754790778689127,0.20869484960282395
19,116.0,-2.0035479134052374,0.42669748604646335,-0.5400659081493033,-89.3839367077328,-63.93828089698896,223.98484720163069,8,2.321364193023543,0.17441424245755466,1.6242573867062955,-0.06482325252428085,-0.06986387819909065,0.21419170975303575
20,116.0,-1.994306221126203,0.4019997366370446,-0.5217126649865688,-85.7706237297156,-66.11633401536402,223.9038844098339,2,0.7610438384940693,3.0103656393865332,-0.1291602637939581,-0.07826390276400894,-0.06557859675651956,0.1933078486608347
20,116.0,-1.994306221126203,0.4019997366370446,-0.5217126649865688,-85.7706237297156,-66.11633401536402,223.9038844098339,4,-2.0078896645095967,0.4122209471064024,-0.6030294375879761,-0.06862339563264774,-0.04400256060324857,0.19941301034234998
20,116.0,-1.994306221126203,0.4019997366370446,-0.5217126649865688,-85.7706237297156,-66.11633401536402,223.9038844098339,9,2.660896442368051,-1.594654559311169,-1.333404619812118,-0.09979613422586474,-0.05048560771899462,0.21119301563548862
20,116.0,-1.994306221126203,0.4019997366370446,-0.5217126649865688,-85.7706237297156,-66.11633401536402,223.9038844098339,8,2.3350678112147456,0.19140062053598114,1.637666097839047,-0.0616307018058193,-0.07200154458697355,0.21615919721426222
21,115.0,-2.0047034780689357,0.38114116007381815,-0.4980468155014619,-80.34495181959818,-68.40733309530772,223.4335092233097,2,0.7147428848409212,3.020644830625732,-0.10465704553064775,-0.07381350661619378,-0.06831070420008134,0.19437351852029028
21,115.0,-2.0047034780689357,0.38114116007381815,-0.4980468155014619,-80.34495181959818,-68.40733309530772,223.4335092233097,4,-2.009846436557079,0.38800587950797144,-0.5727394312979693,-0.06413090223573337,-0.04600130172439248,0.19889520479590544
21,115.0,-2.0047034780689357,0.38114116007381815,-0.4980468155014619,-80.34495181959818,-68.40733309530772,223.4335092233097,9,2.6573860948014802,-1.57075259395857,-1.32851063966361,-0.09491498864344124,-0.053217722174867636,0.2108266759295238
21,115.0,-2.0047034780689357,0.38114116007381815,-0.4980468155014619,-80.34495181959818,-68.40733309530772,223.4335092233097,8,2.34323381187928,0.22933473739149626,1.634627562126927,-0.05652452681194424,-0.07425319302317147,0.21717437114662658
22,115.0,-2.002900541006178,0.36426374657978583,-0.4827992967002549,-77.00708897822804,-69.61817473094166,222.542324450871,2,0.7021953964017452,3.021718760515603,-0.16466497861368895,-0.06958495423948845,-0.068348855598491,0.19075877745368128
22,115.0,-2.002900541006178,0.36426374657978583,-0.4827992967002549,-77.00708897822804,-69.61817473094166,222.542324450871,4,-1.9995759442677197,0.3668909117017123,-0.5507826972233825,-0.06079027973008841,-0.04649329505693695,0.19629337057819765
22,115.0,-2.002900541006178,0.36426374657978583,-0.4827992967002549,-77.00708897822804,-69.61817473094166,222.542324450871,9,2.673795527353013,-1.525297237463351,-1.3461117631197408,-0.09094384791555764,-0.05411989828186906,0.20801934254058124
22,115.0,-2.002900541006178,0.36426374657978583,-0.4827992967002549,-77.00708897822804,-69.61817473094166,222.542324450871,8,2.355017759167502,0.24924056471345454,1.637109861585037,-0.05252025766520793,-0.07400211892410478,0.21359401005802295
23,115.0,-2.005835105321769,0.35634476374787255,-0.47440337714846276,-75.05032392028086,-70.39946433915034,222.30625139766306,2,0.684255083598529,3.0249678456991806,-0.16625101286415267,-0.06770901106748546,-0.06901717723543636,0.1903676200418772
23,115.0,-2.005835105321769,0.35634476374787255,-0.47440337714846276,-75.05032392028086,-70.39946433915034,222.30625139766306,4,-2.0050483338551324,0.3577391461211771,-0.5419486334726134,-0.05930037203581606,-0.047267798381538835,0.19657108505308046
23,115.0,-2.005835105321769,0.35634476374787255,-0.47440337714846276,-75.05032392028086,-70.39946433915034,222.30625139766306,9,2.6602645923667962,-1.5255134774936945,-1.3365158160742119,-0.08954485972753835,-0.05529412564937184,0.20859882856163112
23,115.0,-2.005835105321769,0.35634476374787255,-0.47440337714846276,-75.05032392028086,-70.39946433915034,222.30625139766306,8,2.364662448376355,0.2545062347201775,1.6430223409747426,-0.050648908087681355,-0.0746739086409858,0.21367342717298624
24,114.0,-2.006940050677495,0.3357391364696912,-0.44579065109075117,-69.9377572476888,-72.69632965678628,222.57651386496835,2,0.631710118930919,3.0394782121619275,-0.09418600615405419,-0.06432798339432666,-0.07242463860903657,0.19443537965808663
24,114.0,-2.006940050677495,0.3357391364696912,-0.44579065109075117,-69.9377572476888,-72.69632965678628,222.57651386496835,4,-2.022712062519654,0.3417669270551492,-0.5057560807765823,-0.05576635898646772,-0.049635357635408384,0.19910569879648737
24,114.0,-2.006940050677495,0.3357391364696912,-0.44579065109075117,-69.9377572476888,-72.69632965678628,222.57651386496835,9,2.6662377767921037,-1.492762219856439,-1.3459715967632726,-0.08584841496815243,-0.05850222554438113,0.21110629876615852
24,114.0,-2.006940050677495,0.3357391364696912,-0.44579065109075117,-69.9377572476888,-72.69632965678628,222.57651386496835,8,2.3824934985414155,0.2867520592643931,1.6464727678646391,-0.046121350293753756,-0.07738591963689509,0.21678327643792722
25,113.0,-2.01131024598647,0.32260319048407354,-0.4299913465554404,-66.89460973725984,-73.50626552926673,221.83980013354233,2,0.6225191529289171,3.038233471017129,-0.15075111656424692,-0.06068871904872014,-0.07223923022136973,0.1912371688769213
25,113.0,-2.01131024598647,0.32260319048407354,-0.4299913465554404,-66.89460973725984,-73.50626552926673,221.83980013354233,4,-2.012871066065467,0.3232863229690384,-0.4860298734839255,-0.05275047867452499,-0.04983031602155777,0.1964962769425564
25,113.0,-2.01131024598647,0.32260319048407354,-0.4299913465554404,-66.89460973725984,-73.50626552926673,221.83980013354233,9,2.6695918445860025,-1.460454902155394,-1.3631705319498226,-0.0821790632398414,-0.05899418873135545,0.2081714132981332
25,113.0,-2.01131024598647,0.32260319048407354,-0.4299913465554404,-66.89460973725984,-73.50626552926673,221.83980013354233,8,2.389567582032142,0.30908328126516166,1.6280504169590129,-0.04273301670706382,-0.07711040679531939,0.2141374390204817
26,112.0,-2.0130659135577003,0.319796233588805,-0.4229721092106054,-65.95315114244947,-73.65361499989488,221.52290556934707,2,0.6174425108484645,3.0375950255555866,-0.16723687739442292,-0.0595092907238362,-0.07193582204282709,0.1898630088230253
26,112.0,-2.0130659135577003,0.319796233588805,-0.4229721092106054,-65.95315114244947,-73.65361499989488,221.52290556934707,4,-1.9979556816378368,0.3203863985117908,-0.4815192646062676,-0.051613711574918536,-0.04954349161682907,0.19459629598041903
26,112.0,-2.0130659135577003,0.319796233588805,-0.4229721092106054,-65.95315114244947,-73.65361499989488,221.52290556934707,9,2.6617422326754405,-1.4486641403253258,-1.3617447130014,-0.08076035422156619,-0.058810541978962995,0.20641858977083682
26,112.0,-2.0130659135577003,0.319796233588805,-0.4229721092106054,-65.95315114244947,-73.65361499989488,221.52290556934707,8,2.3899034553036684,0.3200686543140481,1.618993779337591,-0.04142952748486492,-0.07639800447889072,0.21166991416684322
27,111.0,-2.0170740020095828,0.31679287631719943,-0.4091269757340664,-64.56675741885253,-74.2507034580204,221.8840051729069,2,0.6045961337311835,3.047611255092088,-0.1719018323267238,-0.058295550069240705,-0.07240110253864826,0.18990362889412846
27,111.0,-2.0170740020095828,0.31679287631719943,-0.4091269757340664,-64.56675741885253,-74.2507034580204,221.8840051729069,4,-2.0119160595811425,0.31820170167228184,-0.4664173270105902,-0.050871480123664714,-0.05036854316838799,0.19600394339407018
27,111.0,-2.0170740020095828,0.31679287631719943,-0.4091269757340664,-64.56675741885253,-74.2507034580204,221.8840051729069,9,2.656383753714182,-1.4383035993932398,-1.3784413226821877,-0.07966748422484562,-0.059542859646216036,0.20696537289773545
27,111.0,-2.0170740020095828,0.31679287631719943,-0.4091269757340664,-64.56675741885253,-74.2507034580204,221.8840051729069,8,2.40451728816973,0.3330807412364251,1.6192806398881463,-0.04017384986990027,-0.07693582279532922,0.2122678443981983
28,110.0,-2.0170698162508227,0.31163180038839533,-0.39168831238986956,-62.797598268757675,-74.85471807902849,221.8421584908948,2,0.5880580421393692,3.0601382147570737,-0.1751251759357476,-0.056828235265189445,-0.07289625884069018,0.1899193976051976
28,110.0,-2.0170698162508227,0.31163180038839533,-0.39168831238986956,-62.797598268757675,-74.85471807902849,221.8421584908948,4,-2.013350500160416,0.31417046337859456,-0.44968097862301065,-0.04949355063960925,-0.0507192348820242,0.19575203971969296
28,110.0,-2.0170698162508227,0.31163180038839533,-0.39168831238986956,-62.797598268757675,-74.85471807902849,221.8421584908948,9,2.652547156091257,-1.4156697964174587,-1.393930704183755,-0.07827731845292908,-0.060327697803468264,0.2073072427899405
28,110.0,-2.0170698162508227,0.31163180038839533,-0.39168831238986956,-62.797598268757675,-74.85471807902849,221.8421584908948,8,2.4236313623213954,0.34583724927681386,1.611890856108083,-0.03862003623857217,-0.07757036542997917,0.21285434999022065
